epoch,lambda_b_current,lambda_b_next,far_val_pgd10,n_val_nonfall,val_pgd_false_fall_alarms,val_pgd_fall_recall,val_fgsm_fall_recall,val_fgsm_false_fall_alarms,val_clean_accuracy,val_clean_macro_f1,val_clean_fall_recall,val_normalized_false_alarm_burden,train_loss,mean_base,mean_src_motion,mean_fall_margin,mean_targeted,mean_nonfall_budget,mean_fall_rescue,fall_selected_count,nonfall_selected_count,fall_k_abs_floor_active_frac,budget_to_rescue_loss_ratio,clean_guard_eligible,selection_score,sel_maxscore
24,0.020000,0.010000,0.000000,452,0,0.000000,0.000000,0,0.391129,0.253397,0.000000,0.000000,3.925214,1.983428,0.029561,0.933436,0.035083,0.072312,0.942261,1.145161,7.741935,0.000000,0.076743,0,-2.417742,0
25,0.010000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.362903,0.214561,0.000000,0.000000,3.886681,1.962466,0.070256,0.872356,0.078882,0.176424,0.900957,1.096774,7.693548,0.000000,0.195819,0,-2.474194,0
26,0.000000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.356855,0.177428,0.000000,0.000000,3.844350,1.951797,0.094352,0.827723,0.110487,0.229490,0.859990,1.112903,7.677419,0.000000,0.266852,0,-2.486290,0
27,0.000000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.364919,0.221365,0.000000,0.000000,3.902460,1.937994,0.120718,0.828726,0.135841,0.292579,0.879181,1.112903,7.677419,0.000000,0.332786,0,-2.470161,0
28,0.000000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.370968,0.204468,0.000000,0.000000,3.923588,1.922553,0.151416,0.811968,0.171715,0.355217,0.865935,1.129032,7.612903,0.000000,0.410211,0,-2.458065,0
29,0.000000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.413306,0.257029,0.000000,0.000000,3.835284,1.887655,0.164727,0.768062,0.178173,0.438630,0.836667,1.096774,7.677419,0.000000,0.524258,0,-2.373387,0
30,0.000000,0.000000,0.000000,452,0,0.000000,0.000000,0,0.413306,0.372257,0.000000,0.000000,3.683907,1.851789,0.197998,0.669857,0.216799,0.510400,0.747463,1.016129,7.645161,0.000000,0.682842,0,-2.373387,0
31,0.000000,0.000000,0.013274,452,6,0.000000,0.022727,7,0.352823,0.204548,0.068182,0.014381,3.746231,1.822240,0.264129,0.647101,0.285820,0.658771,0.726940,1.129032,7.612903,0.000000,0.906224,0,-2.357991,0
32,0.000000,0.015442,0.254425,452,115,0.431818,0.522727,88,0.393145,0.352088,0.931818,0.224558,3.807573,1.775385,0.410433,0.528932,0.443234,0.952551,0.649588,1.112903,7.677419,0.000000,1.466392,0,-0.799591,0
33,0.015442,0.010752,0.053097,452,24,0.000000,0.000000,11,0.437500,0.381035,0.477273,0.038717,3.674793,1.751679,0.365167,0.502145,0.402987,1.000140,0.637370,1.145161,7.645161,0.000000,1.569167,0,-1.370455,0
34,0.010752,0.040354,0.396018,452,179,0.909091,0.909091,152,0.449597,0.384086,0.977273,0.366150,3.373828,1.681325,0.418075,0.311105,0.473135,1.190437,0.477387,1.096774,7.677419,0.000000,2.493650,0,-0.775786,0
35,0.040354,0.047832,0.174779,452,79,0.454545,0.545455,61,0.514113,0.475555,0.886364,0.154867,3.421495,1.675027,0.423539,0.331403,0.486311,1.211749,0.456318,1.129032,7.629032,0.000000,2.655495,0,-0.243617,0
36,0.047832,0.050221,0.123894,452,56,0.204545,0.272727,36,0.467742,0.412424,0.886364,0.101770,3.113579,1.607598,0.407241,0.206064,0.464153,1.234010,0.369497,1.177419,7.580645,0.000000,3.339704,0,-0.382819,0
37,0.050221,0.053274,0.130531,452,59,0.250000,0.386364,38,0.502016,0.444020,0.886364,0.107301,3.252492,1.598715,0.372436,0.325679,0.429232,1.144164,0.468969,1.096774,7.677419,0.000000,2.439741,0,-0.295364,0
38,0.053274,0.065619,0.223451,452,101,0.431818,0.500000,69,0.506048,0.468495,0.977273,0.188053,2.979642,1.570270,0.355981,0.221590,0.397985,1.174718,0.371235,1.145161,7.677419,0.000000,3.164353,0,-0.449890,0
39,0.065619,0.084823,0.292035,452,132,0.659091,0.704545,103,0.457661,0.399859,0.977273,0.259956,3.093345,1.551061,0.433305,0.188381,0.496479,1.382186,0.333421,1.145161,7.677419,0.000000,4.145470,0,-0.593728,0
40,0.084823,0.091195,0.163717,452,74,0.340909,0.545455,54,0.475806,0.402614,0.931818,0.141593,2.968276,1.523751,0.350390,0.219599,0.396427,1.134329,0.381891,1.112903,7.645161,0.000000,2.970292,0,-0.362345,0
41,0.091195,0.098673,0.174779,452,79,0.409091,0.545455,56,0.534274,0.483847,0.954545,0.149336,3.102931,1.513386,0.399149,0.218430,0.456247,1.263408,0.400503,1.096774,7.645161,0.000000,3.154550,0,-0.221476,0
42,0.098673,0.113009,0.243363,452,110,0.613636,0.681818,91,0.504032,0.463268,0.977273,0.222345,2.916132,1.501927,0.348372,0.194167,0.404465,1.190837,0.349698,1.064516,7.645161,0.000000,3.405328,0,-0.351750,0
43,0.113009,0.116504,0.134956,452,61,0.272727,0.363636,49,0.504032,0.468798,0.909091,0.121681,3.072906,1.510657,0.364877,0.229901,0.426969,1.177886,0.407391,1.161290,7.629032,0.000000,2.891295,0,-0.259031,0
44,0.116504,0.115354,0.088496,452,40,0.159091,0.204545,24,0.481855,0.407488,0.818182,0.070796,2.945320,1.477238,0.389823,0.169356,0.447681,1.251920,0.315368,1.080645,7.677419,0.000000,3.969709,0,-0.440836,0
45,0.115354,0.137434,0.320796,452,145,0.818182,0.863636,121,0.514113,0.448338,0.977273,0.294248,3.217924,1.504543,0.396736,0.285954,0.459523,1.217323,0.430745,1.048387,7.693548,0.000000,2.826090,0,-0.436778,0
46,0.137434,0.149779,0.223451,452,101,0.613636,0.772727,71,0.528226,0.475669,0.977273,0.190265,2.996259,1.480214,0.327142,0.245822,0.402462,1.074733,0.392915,1.145161,7.725806,0.000000,2.735284,0,-0.223717,0
47,0.149779,0.144867,0.050885,452,23,0.022727,0.090909,14,0.572581,0.540726,0.659091,0.040929,2.663592,1.397262,0.279624,0.171573,0.351559,1.004308,0.313150,1.161290,7.709677,0.000000,3.207118,0,-0.713930,0
48,0.144867,0.160310,0.254425,452,115,0.704545,0.772727,98,0.512097,0.410121,0.909091,0.235619,2.813557,1.407612,0.306772,0.208913,0.378436,1.049131,0.359840,1.016129,7.741935,0.000000,2.915551,0,-0.288960,0
49,0.160310,0.167124,0.168142,452,76,0.522727,0.659091,51,0.574597,0.529738,0.977273,0.140487,3.033216,1.426760,0.345783,0.252113,0.417169,1.172894,0.403365,1.032258,7.645161,0.000000,2.907777,0,-0.000646,0
50,0.167124,0.169956,0.128319,452,58,0.318182,0.431818,35,0.592742,0.558037,0.931818,0.102876,2.802693,1.374457,0.315486,0.185164,0.383458,1.094923,0.361140,1.080645,7.629032,0.000000,3.031850,0,-0.009609,0
51,0.169956,0.203982,0.440265,452,199,0.909091,0.954545,166,0.489919,0.454240,0.977273,0.403761,2.931571,1.401821,0.327768,0.220338,0.412706,1.100030,0.381981,1.000000,7.709677,0.000000,2.879806,0,-0.872132,0
52,0.203982,0.207699,0.137168,452,62,0.500000,0.545455,44,0.588710,0.570072,0.977273,0.117257,2.758516,1.396283,0.318611,0.165329,0.392630,1.049866,0.271509,1.177419,7.661290,0.000000,3.866789,0,0.128747,0
53,0.207699,0.226460,0.287611,452,130,0.727273,0.772727,102,0.538306,0.459112,0.977273,0.256637,2.834980,1.354496,0.317729,0.198311,0.377615,1.121936,0.353804,1.096774,7.725806,0.000000,3.171063,0,-0.346557,0
54,0.226460,0.233053,0.165929,452,75,0.568182,0.681818,51,0.574597,0.507890,1.000000,0.139381,2.771459,1.342819,0.268134,0.234692,0.326582,0.924553,0.389858,1.161290,7.629032,0.000000,2.371515,0,0.053659,0
55,0.233053,0.230575,0.075221,452,34,0.181818,0.272727,19,0.614919,0.597336,0.818182,0.058628,2.827326,1.337895,0.316441,0.171420,0.390442,1.125376,0.348855,1.096774,7.612903,0.000000,3.225911,0,-0.151979,0
56,0.230575,0.240487,0.199115,452,90,0.568182,0.659091,70,0.592742,0.564160,0.977273,0.176991,2.698028,1.311495,0.258545,0.214987,0.326776,0.923549,0.373278,1.064516,7.709677,0.000000,2.474162,0,-0.042794,0
57,0.240487,0.241991,0.115044,452,52,0.409091,0.500000,34,0.594758,0.528613,0.909091,0.095133,2.757510,1.303419,0.309990,0.181221,0.372862,1.059019,0.335338,1.161290,7.677419,0.000000,3.158062,0,0.138430,0
58,0.241991,0.246593,0.146018,452,66,0.500000,0.590909,47,0.594758,0.539062,0.909091,0.125000,2.487606,1.275403,0.239181,0.156584,0.319233,0.877714,0.284806,1.096774,7.725806,0.000000,3.081801,0,0.105445,0
59,0.246593,0.258717,0.221239,452,100,0.613636,0.727273,70,0.600806,0.561963,1.000000,0.188053,2.776337,1.283324,0.297679,0.199600,0.353397,1.053001,0.382675,1.177419,7.612903,0.000000,2.751683,0,-0.069706,0
60,0.258717,0.273053,0.243363,452,110,0.750000,0.818182,83,0.592742,0.561905,0.977273,0.213496,2.498596,1.232918,0.258918,0.158568,0.308155,0.921811,0.301550,1.161290,7.677419,0.000000,3.056912,0,-0.037967,0
61,0.273053,0.275664,0.126106,452,57,0.386364,0.545455,43,0.651210,0.627323,0.977273,0.110619,2.584869,1.248723,0.250364,0.181032,0.315761,0.914768,0.339208,1.161290,7.596774,0.000000,2.696780,0,0.184358,0
62,0.275664,0.283584,0.179204,452,81,0.500000,0.681818,54,0.600806,0.557135,0.954545,0.149336,2.546232,1.227876,0.230557,0.189698,0.316708,0.839248,0.350043,1.096774,7.709677,0.000000,2.397561,0,-0.015201,0
63,0.283584,0.285973,0.123894,452,56,0.318182,0.522727,40,0.633065,0.601331,0.863636,0.106195,2.476667,1.223261,0.228211,0.181225,0.299087,0.854493,0.302562,1.048387,7.677419,0.000000,2.824190,0,0.016008,0
64,0.285973,0.287478,0.115044,452,52,0.363636,0.522727,35,0.633065,0.591742,0.954545,0.096239,2.789836,1.274361,0.260852,0.225687,0.341766,0.925725,0.422437,1.177419,7.645161,0.000000,2.191388,0,0.169588,0
65,0.287478,0.286106,0.086283,452,39,0.181818,0.431818,26,0.641129,0.631836,0.909091,0.071903,2.427328,1.211397,0.224437,0.170994,0.290317,0.819593,0.294568,1.112903,7.661290,0.000000,2.782359,0,0.064076,0
66,0.286106,0.284292,0.081858,452,37,0.204545,0.363636,23,0.653226,0.647209,0.931818,0.066372,2.450758,1.188183,0.235360,0.159178,0.316374,0.856026,0.306749,1.129032,7.645161,0.000000,2.790646,0,0.110997,0
67,0.284292,0.315442,0.411504,452,186,0.818182,0.840909,154,0.491935,0.440642,0.977273,0.376106,2.613626,1.217623,0.271220,0.194016,0.343990,0.921941,0.324678,1.145161,7.693548,0.000000,2.839558,0,-0.843965,0
68,0.315442,0.325796,0.203540,452,92,0.727273,0.863636,71,0.622984,0.583569,1.000000,0.180310,2.769122,1.270474,0.237838,0.242670,0.322664,0.831901,0.433060,1.064516,7.725806,0.000000,1.920984,0,0.159081,0
69,0.325796,0.321991,0.061947,452,28,0.113636,0.159091,13,0.667339,0.661496,0.818182,0.045354,2.439118,1.204235,0.217428,0.174261,0.282730,0.772006,0.308947,1.064516,7.693548,0.000000,2.498829,0,-0.115323,0
70,0.321991,0.333894,0.219027,452,99,0.704545,0.795455,75,0.614919,0.579709,0.954545,0.192478,2.800401,1.256901,0.248352,0.261682,0.355111,0.890451,0.391637,1.161290,7.693548,0.000000,2.273662,0,0.058278,0
