path,kind,sha256,size_bytes,generator_script,link_method,evidence_level,evidence_provenance,split,claim_boundary,overleaf_ready,overleaf_blockers,committed
figures/archive/pre_thesis/defended_vs_undefended_balanced_accuracy.png,figure,76dfd61d793930a1fd8d19443b3520d3953a83a22dd131057229b0b4d7dfc3e0,88258,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/defended_vs_undefended_f1_score.png,figure,21867fa612629cad4451fa1aa3bc3b65521aa9230fe89ecf18adc2811f640c6f,73082,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/defended_vs_undefended_false_alarm_count.png,figure,cd862b59e2ae3d98be83836ce13de6ff36ed481f3ba3858ffc879c53e460342f,81805,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/defended_vs_undefended_missed_fall_rate.png,figure,0d843a117f830aaeb95719ced836953ce7b2998f1490e82745c8462510aac7a0,77259,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/defended_vs_undefended_prediction_change_rate.png,figure,5e300b87a6e2c055a8664313ffa90794ad0c7b70cd1312b46ddfb2dbc0b62642,95545,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/defended_vs_undefended_recall.png,figure,44f1523df91b8fe9b1bf4b9f098fbdfd80cd8edbe2278f7b040a75d0273f6c19,81965,scripts/archive/pre_thesis_plots/plot_defended_vs_undefended_safety_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_epsilon_combined_safety_summary.png,figure,5143770d6d0308a739cb821b979586edd63b69e95e5c44d76e5f19475af68e62,221623,scripts/archive/pre_thesis_plots/plot_fgsm_epsilon_combined_summary.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_epsilon_vs_f1_score.png,figure,be6bc6b01fa48b22d370cad122dffd5893e1ec49f70f4c9a7dafcca7f55e4e28,89504,scripts/archive/pre_thesis_plots/plot_fgsm_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_epsilon_vs_false_alarm_count.png,figure,9699432dd3595e072b7a9db62f7b0e0f3076a2388ada092c2750453cb0dd9eee,104165,scripts/archive/pre_thesis_plots/plot_fgsm_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_epsilon_vs_missed_fall_rate.png,figure,71e17b40902a27b3dc247c612c1fdfec45916ab958086d73b622bab11a4b1f42,91602,scripts/archive/pre_thesis_plots/plot_fgsm_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_epsilon_vs_recall.png,figure,76340245b331838dca87c9be7caf089b83305f3a9a27206d78de1f7037d2320b,92748,scripts/archive/pre_thesis_plots/plot_fgsm_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/fgsm_vs_pgd_safety_comparison.png,figure,e19336a53c48bb526b1500d8a62de510ed0ecffa3e825dc5de2f772734517378,245648,scripts/archive/pre_thesis_plots/plot_fgsm_vs_pgd_comparison.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/pgd_epsilon_combined_safety_summary.png,figure,9c0e84b603da44c40b6e982f0d9d7d642fe9010ded9719bb21580877e0304c46,202647,scripts/archive/pre_thesis_plots/plot_pgd_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/pgd_epsilon_vs_f1_score.png,figure,56702cd86fb70b00cac6805182434ff30d49d55cc016f02872063cee2e84ed2c,85553,scripts/archive/pre_thesis_plots/plot_pgd_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/pgd_epsilon_vs_false_alarm_count.png,figure,94049aed2b1a1703c44d4315b2ace8f08766be481bd6875b215df6aeefc87979,99473,scripts/archive/pre_thesis_plots/plot_pgd_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/pgd_epsilon_vs_missed_fall_rate.png,figure,2a67a846de04a322a5423300ca0ed1c2ec30df6f322976149c5055f942007769,90632,scripts/archive/pre_thesis_plots/plot_pgd_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/archive/pre_thesis/pgd_epsilon_vs_recall.png,figure,d6f511eb57a99e1295241f343242ccca615ade2cf62815c04e75beeed715e491,95213,scripts/archive/pre_thesis_plots/plot_pgd_epsilon_sweep.py,literal,diagnostic-internal,default,none,unmapped,no,evidence-not-admissible;claim-not-approved,yes
figures/converged_ch04_artifacts/ch04_figure_4_2_attack_severity_dose_response.png,figure,2a4306a46cffb08ffb18b62c798db82e12c752c54a40131d2ce38d2015261a7d,319297,scripts/generate_ch04_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch04_artifacts/ch04_figure_4_3_attack_severity_zoom.png,figure,76a5c4642557790275e3f689002e371daa1cd214d9bcdf5b25c9bf7329b44586,364418,scripts/generate_ch04_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch04_artifacts/ch04_figure_4_4_multiclass_fall_error_pathways.png,figure,99b6e92e130e702fefbdb260220c95d715049ec117323d4afc97e16b5c72647e,132296,scripts/generate_ch04_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch04_artifacts/ch04_figure_4_5_seven_class_confusion_matrices.png,figure,2dd04a73145d09626f711733b686c54457c3ff145e3110cb861a8d1b6a5c0f1f,249641,scripts/generate_ch04_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch05_artifacts/ch05_figure_5_1_failure_threshold_plot.png,figure,a7da159cd87ab41d3592aee75398b5409e816cc904063c8841b60ef6f9a64dc3,281558,scripts/generate_ch05_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch05_artifacts/ch05_figure_5_3_safety_error_burden_composition.png,figure,4fe18d17beb574f85653ab11a6c784457ec03380e4a84611507ca130865b6ec7,162054,scripts/generate_ch05_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch05_artifacts/ch05_figure_5_4_paired_safety_state_transition.png,figure,b35e5e6657ea6917ea5823e1733766c83bf1fc07d0936e8728622bc6e80e6582,89578,scripts/generate_ch05_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch05_artifacts/ch05_figure_5_5_missed_fall_destination_heatmap.png,figure,0deabd21f411b07849ba4b38b3939612bab0645c3e6ad50ef630ccf12d98238e,142289,scripts/generate_ch05_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_1_defense_effect_summary.png,figure,3fd22c1719380c742e105b77658255b6253ce6163245125e6ba5c7deed4b90b7,79238,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_2_clean_defense_tradeoff.png,figure,7c6924a8ee16d39e9d8dff9a10ad32d02728ca3ee636b0ed05878e6f93e72945,68497,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_3_matched_attack_defense_effect_comparison.png,figure,9fa65ea09b07321517a10e538222a8434307713f8d70cceca87566b6233dd716,73494,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_4_class_normalized_defense_effect_heatmap.png,figure,17c8a8064379cfa9b11a21200af1d5af537d1e59aedbdefa9d1c9afa0b1897c7,113147,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_5_fall_window_recovery_persistence.png,figure,f9be05154f0363e5257bf2cf97b061df9828c104191524bc5abd19ca52c75c34,77401,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_6_defense_recovery_residual_gap.png,figure,31f2c86633b66c49e4e396e8839c3669e9c668c1fcccd2f0e37d9fa5ac9d8521,82439,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/converged_ch06_artifacts/ch06_figure_6_7_safety_score_component_decomposition.png,figure,d19535ae584362e793ac60586c2a78d611171ce4a306c3e0c878ad33c8f59874,146601,scripts/generate_ch06_converged_artifacts.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/multiseed_robustness/multiseed_fall_recall_vs_epsilon.png,figure,8e6692167fa7a6148e1b637250e805dd960b9bcab61b68358e31829731a82134,82968,scripts/reconstruct_ch04_cross_arch_resnet_artifacts.py,literal,test-descriptive,path:convention,test,thesis-safe,no,generator-not-committed,yes
figures/thesis_figure_10_high_risk_multiclass_fall_error_pathways.png,figure,427956803c41b11fa8f7f5d306bc8dd0cc642266950d254bd2f2f9bc89242506,348801,scripts/create_thesis_figure_10_high_risk_multiclass_fall_error_pathways.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_11_high_confidence_missed_fall_comparison.png,figure,3685f3abe91c55dc618792ebc146eaa435f5d8487baac8d52fa7936ff7e93d44,198646,scripts/create_thesis_figure_11_high_confidence_missed_fall_comparison.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_12_confidence_safety_failure_map.png,figure,9b9fe61746bc1288a7492c6a2a0f4136e1b6c0ae80e10c445e37f6bb73d76c2d,334388,scripts/create_thesis_figure_12_confidence_safety_failure_map.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_13_confidence_safety_failure_ranking.png,figure,bbfd509ac66c1e8e6491dd8d2e7f7572a8bdb385d3928c81d2c17f0edab0525f,226530,scripts/create_thesis_figure_13_confidence_safety_failure_ranking.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_14_matched_attack_defense_effect_comparison.png,figure,2a6303746d3c3c6089a6831ea26d53991f20fb1112ec9c0804ba3f0fb113776f,276949,scripts/create_thesis_figure_14_matched_attack_defense_effect_comparison.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_15_paired_safety_state_transition_heatmap.png,figure,1bbbf0a73aea31046ab04bc320c5fc3ddc19044cc53c4a5acc272bf98dd1358e,554633,scripts/create_thesis_table_15_figure_15_paired_safety_state_transitions.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_16_fall_alert_composition.png,figure,bcc6fc482eb9482193e6a98bdeab7bef6186b885fcea48cdfea1ded3578d99cc,411146,scripts/create_thesis_table_16_figure_16_alert_trustworthiness.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_17_class_normalized_false_fall_alarm_heatmap.png,figure,4dddc00ae0a35f885024adfdbc0c264ad99a9fd8606ae63d8e381aa38aa1f4b0,392132,scripts/create_thesis_table_17_figure_17_class_normalized_false_alarm_sources.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_18_class_normalized_defense_effect_heatmap.png,figure,ddfc51094e4a7c075dd921ea442ea7e7c317e02dbfd8d4dff71def11d8f84fa2,326428,scripts/create_thesis_table_18_figure_18_class_normalized_defense_effect.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_19_missed_fall_destination_heatmap.png,figure,6e357a2b0d3e1fa3567ee08be2c8728a12fa72cd6e130e2f097af8a806ebba9b,572392,scripts/create_thesis_table_19_figure_19_missed_fall_destination_classes.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_1_safety_tradeoff.png,figure,c226e3d5999d688d3880392b74c8ccf586c63485e48fb0ea44993d2bec5ac695,142100,scripts/create_thesis_figure_1_safety_tradeoff.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_20_fall_window_recovery_persistence.png,figure,be32327325f27e2492dd18c5962e67ddc028e8cea5fa97af4ab4a4fa8093653e,314225,scripts/create_thesis_table_20_figure_20_fall_window_recovery_persistence.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_21_claim_boundary_evidence_matrix.png,figure,7b20910e0d3269e42689d0a66ac24255a4f7a13a5487ec3f60f51dbbe6d108d7,553388,scripts/create_thesis_table_21_figure_21_claim_boundary_evidence_matrix.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_22_thesis_artifact_evidence_map.png,figure,581728ea0250ba1e50e7fa0a45423765513d1e9a775b93ad512d5fe23e119e73,1033519,scripts/create_thesis_table_22_figure_22_thesis_artifact_evidence_map.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_23_safety_priority_sensitivity_heatmap.png,figure,5cda13c96e7a47a1573f5c4c24a9ba50d67ca37fa2b5c2284298308c7bcd96c7,446923,scripts/create_thesis_table_23_figure_23_safety_priority_sensitivity.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_24_defense_recovery_residual_gap.png,figure,154da5f37a0e2381f3b517ab4c3362400d9697ea4b4e372650922543abe65c05,378235,scripts/create_thesis_table_24_figure_24_defense_recovery_residual_gap.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_25_safety_score_component_decomposition.png,figure,14cc1cd331ebbbeefd35a0e87da76dc7bc0bb5e502c0bb82035f78b8988540a0,343392,scripts/create_thesis_table_25_figure_25_safety_score_component_decomposition.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_27a_attack_severity_dose_response.png,figure,760de85e5b61a1f17651116f60b761b6c9d25277af5d659c3755b4e20c2b742c,544908,scripts/create_thesis_table_27_figure_27_attack_severity_dose_response.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_27b_attack_severity_dose_response_zoom.png,figure,d4aca17d5ca257ecbb1b4db31a1b770891d854305d9a9d9bef30d449de179778,516791,scripts/create_thesis_table_27_figure_27_attack_severity_dose_response.py,literal,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_2_fgsm_pgd_epsilon_sweep.png,figure,8daf778b176fa997a6a3c65d0c57f1e3bac123054b63fcbf59cf675f807c219f,342236,scripts/create_thesis_figure_2_fgsm_pgd_epsilon_sweep.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_3_defense_effect_summary.png,figure,543a3bfc61f01854a4cb6631f7f85ed15959a7dab98f031d38c5a795751eb3ca,183747,scripts/create_thesis_figure_3_defense_effect_summary.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_4_clean_defense_tradeoff.png,figure,da5b20febde10a35b6a339505ab614890d2eeff76479da27aa6d55d8218fce05,201079,scripts/create_thesis_figure_4_clean_defense_tradeoff.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_5_confusion_matrices.png,figure,174c2185c327af7af8697546e528d5eb2dc74d709336a75c557086748a601771,344958,scripts/create_thesis_figure_5_confusion_matrices.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_6_seven_class_confusion_matrices.png,figure,722f4524d9db6e8629a620386c5f8107918fd53e843ffcd3d759b54586b7f426,535415,scripts/create_thesis_figure_6_seven_class_confusion_matrices.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_7_failure_threshold_plot.png,figure,33f5610400dbca853b54c9af3502a1f9c1f028f9e996ff7c0815528036e1b5c9,484145,scripts/create_thesis_figure_7_failure_threshold_plot.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_8_safety_translation_pipeline.png,figure,897b28b5c8e54c225eb8cc4846aadc4aeceae6271a29bc12d8ebafeb72c9d52c,506716,scripts/create_thesis_figure_8_safety_translation_pipeline.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
figures/thesis_figure_9_safety_error_burden_composition.png,figure,80a8c122fa28e7fd9895a7b503f2bc559140f81255a2318a35cfd79af371d018,214401,scripts/create_thesis_figure_9_safety_error_burden_composition.py,naming,test-descriptive,path:convention,test,thesis-safe,yes,,yes
notes/archive/pipeline_logs/adversarial_training_defense_plan.md,report,97b34765d12a2c83e597ea7416e99c0c3d40a0bdccdd8b721dae247c4ae6d6d7,7309,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/clean_safety_proxy_metrics_log.md,report,ea783c58dafab1e24161bbd0baabac37d5da19dd2abb4f06c65ce7669320d844,4351,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/defended_vs_undefended_safety_comparison_log.md,report,22475d470e036a345f44cce250c5a96791d23c82bba1a7c985cc66e11c2e81f6,7269,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/defended_vs_undefended_safety_comparison_plan.md,report,ad652478524ed5fd9a7fee16b7903bdc70269c06e5ef574cddc978c61123f20c,6481,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/experiment_status_summary.md,report,ed0503a7e05556e567ff50da0332404d28f8f516d43ba792e8b20127002c112c,12713,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/fgsm_adversarial_training_defense_log.md,report,c8c555ce4c55185d92453aa011cd72994c97279056b47fb74ed96fab2e8ab26c,7592,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/fgsm_epsilon_sweep_figures_summary.md,report,13bf63de3e8a22c984f85d82032699364b7d21d1dca4cc441ea9888c8c3f9630,4171,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/fgsm_epsilon_sweep_log.md,report,7030905a4c3f82dc362e6a1f0834e15ef8bdc7e37b538e5073094a3c023fa40f,4673,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/fgsm_safety_proxy_metrics_log.md,report,d0b40d9163a0b06ec191597f370f72fd66426ece7df379acc0aed1be304f3280,5560,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/fgsm_vs_pgd_comparison_summary.md,report,1eff214566155b0044323ebc71eb84435a8061e6e6090a4f83ed09658e30dd65,4512,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/pgd_epsilon_sweep_figures_summary.md,report,c6b648eb9a7a015a51c182f2f849990f2f4867e79f7d86622b6437b12a6cede4,3847,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/pgd_epsilon_sweep_log.md,report,9657de646628fb4aab8b862e4e23423934f51b206070940267207ef71596e199,6162,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/pgd_prediction_export_log.md,report,c497ff928d50521ffb1a21365e31b2a432daa02de88f292b4832feed92fc2c97,3035,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/pgd_safety_proxy_metrics_log.md,report,39a3bb8483fcaa2d9b6a3979ff8b07dce22ec532798e58f2e6231776e5355d5d,4921,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/archive/pipeline_logs/thesis_output_status_summary_through_figure_14.md,report,b8afe70ccda2b0f7a36b89adc6148c1547e16eda0f390edb89eb576cc3740ba6,9245,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/artifact_audit_investigation_report.md,report,0817497ed8b351db223b5e0ed149aee675e863c24ad70f28706c6e6ccda0ad2d,39396,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/clean_baseline_short_log.md,report,6e92225c6085dbe7c5093a7d58c8ef6683bc373f876e78736b79b0d6a8eeccc8,3017,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/dataset_selection.md,report,cf9ab334c7753dcafcbc177c24007b137bec4578d14c7cc9c32982d6c93263fe,16869,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/final_fgsm_pgd_attack_safety_lab_report.md,report,1b9ae16835289adf00aac8e8d53d4b6d28278ec06136fd4658f8881b109f40eb,16272,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/latex_ready_cross_architecture_insert.md,report,2b8b9d69023185b68fa81977cb83ba7022d52b7033fc6734512c8efd4e59ef46,9093,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/multiseed_runtime_log.md,report,c49109487ccdb8bd62fd86a7e08021e5c1bdda82bcb4014e55bdd1f098971046,4077,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_bilstm_5seed_aggregate.md,report,bf66dd4f7d613e2015f4e3250e944690675f30370323adfb56e471fa397bc079,9522,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_bilstm_seed43_cross_architecture.md,report,de71b8541c9e51958ede56ef2a2138e4188d79110be7108bee3688d673392d40,7117,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_bilstm_seed44_cross_architecture.md,report,b854f1509238fd0295a5ac404fda38ad062823bb88a44e14175e38230b12bc39,7146,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_bilstm_seed45_cross_architecture.md,report,de099a5d47649dd41f67ff2294597e77583efecfa8e3c781ec094153bd576dfa,9073,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_bilstm_seed46_cross_architecture.md,report,0ee58e28c35a04c3230b61581733687fa9ebe373dd289805c0291265310837a1,8440,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_cross_architecture_multiseed_summary.md,report,db440578787c1b764fcb791bf3535e740b62d2f8a3f3043283969771c33e8b94,10461,scripts/reconstruct_ch04_cross_arch_resnet_artifacts.py,literal,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_gru_5seed_aggregate.md,report,ed68b1782ef8f161a876b174c2872ea24109dad52a47bb7b7c1a5b4b15a5a58a,7953,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_gru_seed43_cross_architecture.md,report,5f6c2b693d18c65a7ec90d9438917ca8bfd48497069843bbbb250d33f3897a88,5970,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_gru_seed44_cross_architecture.md,report,19d760e3ccee6be92d38f0251c42415e79d2bdd80e9c546368e17b7edf16d339,6454,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_gru_seed45_cross_architecture.md,report,235f3d46ce1dee34bf958eafee75921f86e00a98d2fb77681c01fd7485e532d7,7531,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_gru_seed46_cross_architecture.md,report,281cac05cd8f04401e913681ffaa428b992a10958c3d1788145b693a64bd4935,7400,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_resnet18_multiseed_summary.md,report,dae9270e57eb7afce63abf263f854fd97b9045f00085c2bbabd5da0769e6d5ec,6467,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_resnet18_seed47_cross_architecture.md,report,ecd4e48332d6d86d95694ad2a5886b28ba300075fed8f0866836fd813941342d,5919,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_resnet18_seed48_cross_architecture.md,report,429d089e11bd5b50ebfea79dd4cd7de8b249b42db0a82ff5f73214cf6f728252,7241,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_resnet_seed45_nonconverged.md,report,9a39a8aa96306c4980dcd93f643e595f85bd830c363833708445889f0130e914,3702,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_seed42_cross_architecture_pilot.md,report,f85fb1198b1c348331d281a5319cf7e9e8064dc55aed888c1b5b9e717e8177a3,9658,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_transformer_5seed_aggregate.md,report,499af1263b617283e56f88f4300afe3da4811ca7ed1b9c94c7788065d0c8e462,9429,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_transformer_seed43_cross_architecture.md,report,9649f0f672a316e2c9df20e23a28cc696077ca61c464d79b3496fc160c521561,7588,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_transformer_seed44_cross_architecture.md,report,81acdd6feb49dae9e7d83e6e5846d0718a7b42f43abe0cb45d9ebf192145879f,7671,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_transformer_seed45_cross_architecture.md,report,4a0746b11307b318fb8883f5c0fd2d7daa335728a21d6b5be78c254dabd973a0,8722,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/priority2_transformer_seed46_cross_architecture.md,report,bf41f7cfdccbe692879bd53c552d6c80a41669942f4b64486fe90614a42725e8,9315,unknown,none,test-descriptive,path:convention,test,unmapped,no,not-a-figure-or-table-float,yes
notes/sensefi_review.md,report,fe10f9f9d87214875b8540c1c69dc6dc3bbbb3c68d16b38535a08eb1242b2f58,53540,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
notes/smoke_test_log.md,report,8e52e393dacae2c3e447c9f33d2dcba62b60cf6e6f87ce2ce5da27fed9e6c382,1608,unknown,none,diagnostic-internal,default,none,unmapped,no,not-a-figure-or-table-float,yes
