epoch,lambda_b_current,lambda_b_next,far_val_pgd10,n_val_nonfall,val_pgd_false_fall_alarms,val_pgd_fall_recall,val_fgsm_fall_recall,val_fgsm_false_fall_alarms,val_clean_accuracy,val_clean_macro_f1,val_clean_fall_recall,val_normalized_false_alarm_burden,train_loss,mean_base,mean_src_motion,mean_fall_margin,mean_targeted,mean_nonfall_budget,mean_fall_rescue,fall_selected_count,nonfall_selected_count,fall_k_abs_floor_active_frac,budget_to_rescue_loss_ratio,clean_guard_eligible,selection_score,sel_maxscore
14,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.282258,0.095295,0.000000,0.000000,3.855546,1.996828,0.005324,0.920642,0.007222,0.011912,0.922551,1.064516,7.709677,0.000000,0.012912,0,-2.635484,0
15,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.298387,0.075553,0.000000,0.000000,3.885135,1.995126,0.004545,0.937277,0.006069,0.010618,0.939463,1.112903,7.693548,0.000000,0.011303,0,-2.603226,0
16,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.294355,0.064976,0.000000,0.000000,3.824457,1.994701,0.008053,0.902781,0.009820,0.016126,0.905072,1.112903,7.661290,0.000000,0.017817,0,-2.611290,0
17,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.362903,0.232930,0.000000,0.000000,3.980786,1.995301,0.005838,0.983094,0.007656,0.013229,0.985590,1.145161,7.661290,0.000000,0.013423,0,-2.474194,0
18,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.330645,0.148929,0.000000,0.000000,3.889157,1.994616,0.007263,0.936356,0.008618,0.015490,0.938432,1.080645,7.741935,0.000000,0.016506,0,-2.538710,0
19,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.243952,0.056031,0.000000,0.000000,3.882398,1.995816,0.004849,0.935644,0.006138,0.009840,0.937492,1.048387,7.693548,0.000000,0.010496,0,-2.712097,0
20,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.320565,0.130316,0.000000,0.000000,3.881990,1.995511,0.005173,0.934679,0.006659,0.012178,0.936924,1.064516,7.645161,0.000000,0.012998,0,-2.558871,0
21,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.342742,0.211960,0.000000,0.000000,3.884887,1.993784,0.008651,0.932860,0.010249,0.016777,0.935149,1.032258,7.693548,0.000000,0.017941,0,-2.514516,0
22,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.354839,0.204634,0.000000,0.000000,3.948285,1.994650,0.008242,0.964419,0.009527,0.017260,0.967133,1.112903,7.693548,0.000000,0.017847,0,-2.490323,0
23,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.316532,0.105052,0.000000,0.000000,3.854234,1.992775,0.009093,0.916197,0.011179,0.020938,0.919755,1.064516,7.709677,0.000000,0.022764,0,-2.566935,0
24,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.338710,0.259807,0.000000,0.000000,3.944759,1.995035,0.006405,0.964196,0.007906,0.016063,0.967200,1.145161,7.741935,0.000000,0.016607,0,-2.522581,0
25,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.346774,0.263823,0.000000,0.000000,3.914693,1.990183,0.011558,0.943403,0.013575,0.028432,0.948865,1.096774,7.693548,0.000000,0.029965,0,-2.506452,0
26,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.439516,0.277256,0.000000,0.000000,3.855369,1.989958,0.012458,0.913544,0.015071,0.026947,0.917601,1.112903,7.677419,0.000000,0.029367,0,-2.320968,0
27,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.395161,0.240023,0.000000,0.000000,3.912473,1.988316,0.011293,0.941809,0.014564,0.030446,0.948880,1.112903,7.677419,0.000000,0.032087,0,-2.409677,0
28,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.330645,0.178207,0.000000,0.000000,3.946566,1.989335,0.011201,0.958703,0.014981,0.029726,0.964915,1.129032,7.612903,0.000000,0.030807,0,-2.538710,0
29,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.411290,0.248150,0.000000,0.000000,3.975797,1.986459,0.015774,0.967419,0.019852,0.042267,0.975727,1.096774,7.677419,0.000000,0.043318,0,-2.377419,0
30,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.429435,0.280365,0.000000,0.000000,3.816499,1.982739,0.018044,0.887532,0.021562,0.041706,0.896195,1.016129,7.645161,0.000000,0.046537,0,-2.341129,0
31,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.435484,0.245765,0.000000,0.000000,3.870263,1.975232,0.022065,0.907074,0.027926,0.062100,0.922440,1.129032,7.612903,0.000000,0.067322,0,-2.329032,0
32,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.423387,0.279293,0.000000,0.000000,3.944567,1.971337,0.028706,0.935749,0.035788,0.072278,0.954918,1.112903,7.677419,0.000000,0.075690,0,-2.353226,0
33,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.368952,0.191175,0.000000,0.000000,3.929607,1.961849,0.034081,0.924578,0.041217,0.092825,0.944675,1.145161,7.645161,0.000000,0.098261,0,-2.462097,0
34,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.389113,0.243299,0.000000,0.000000,3.868525,1.946740,0.042681,0.883827,0.053049,0.120413,0.912124,1.096774,7.677419,0.000000,0.132013,0,-2.421774,0
35,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.413306,0.284838,0.000000,0.000000,3.825193,1.930137,0.060558,0.845581,0.072914,0.158518,0.876373,1.129032,7.629032,0.000000,0.180880,0,-2.373387,0
36,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.423387,0.321518,0.000000,0.000000,3.888531,1.883385,0.092122,0.844309,0.105389,0.248914,0.901098,1.177419,7.580645,0.000000,0.276234,0,-2.353226,0
37,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.437500,0.274797,0.000000,0.000000,3.874900,1.842273,0.118433,0.823009,0.129646,0.308769,0.884347,1.096774,7.677419,0.000000,0.349149,0,-2.325000,0
38,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.425403,0.294487,0.000000,0.000000,3.714675,1.809149,0.124741,0.750607,0.138177,0.353333,0.803668,1.145161,7.677419,0.000000,0.439650,0,-2.349194,0
39,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.467742,0.365975,0.000000,0.000000,3.700918,1.758621,0.147057,0.722475,0.164932,0.446526,0.796201,1.145161,7.677419,0.000000,0.560821,0,-2.264516,0
40,0.250000,0.250000,0.000000,452,0,0.000000,0.000000,0,0.445565,0.292128,0.022727,0.000000,3.685017,1.756601,0.163489,0.708550,0.176796,0.417436,0.775222,1.112903,7.645161,0.000000,0.538472,0,-2.263416,0
41,0.250000,0.250000,0.154867,452,70,0.250000,0.340909,46,0.544355,0.483247,0.909091,0.128319,3.572027,1.652417,0.213498,0.579338,0.251745,0.649496,0.712656,1.096774,7.645161,0.000000,0.911374,0,-0.280759,0
42,0.250000,0.250000,0.223451,452,101,0.522727,0.568182,73,0.560484,0.498077,0.977273,0.192478,3.435971,1.592898,0.309274,0.394636,0.352001,0.965653,0.545748,1.064516,7.645161,0.000000,1.769412,0,-0.250110,0
43,0.250000,0.250000,0.207965,452,94,0.500000,0.636364,80,0.467742,0.383690,0.977273,0.192478,3.462177,1.571776,0.316117,0.383570,0.362196,0.981511,0.583140,1.161290,7.629032,0.000000,1.683146,0,-0.396375,0
44,0.250000,0.250000,0.172566,452,78,0.454545,0.545455,56,0.481855,0.413185,0.954545,0.148230,3.439301,1.533048,0.375538,0.331308,0.419763,1.158571,0.490002,1.080645,7.677419,0.000000,2.364422,0,-0.272010,0
45,0.250000,0.250000,0.059735,452,27,0.068182,0.068182,15,0.504032,0.456605,0.590909,0.046460,3.250237,1.519385,0.306093,0.313569,0.376129,1.025331,0.478728,1.048387,7.693548,0.000000,2.141780,0,-0.941935,0
46,0.250000,0.250000,0.194690,452,88,0.431818,0.545455,57,0.534274,0.460944,0.954545,0.160398,3.210493,1.506630,0.304406,0.306606,0.359300,1.026304,0.476973,1.145161,7.725806,0.000000,2.151701,0,-0.278394,0
47,0.250000,0.250000,0.042035,452,19,0.022727,0.068182,8,0.564516,0.517794,0.545455,0.029867,2.979730,1.455086,0.273701,0.247732,0.345371,0.929804,0.425389,1.161290,7.709677,0.000000,2.185771,0,-0.957331,0
48,0.250000,0.250000,0.223451,452,101,0.590909,0.659091,77,0.497984,0.423792,0.909091,0.196903,3.097638,1.464882,0.286236,0.299718,0.348075,0.938263,0.464160,1.016129,7.741935,0.000000,2.021419,0,-0.306928,0
49,0.250000,0.250000,0.101770,452,46,0.250000,0.431818,34,0.558468,0.501478,0.886364,0.088496,3.182318,1.444544,0.308520,0.304184,0.373861,1.045173,0.489916,1.032258,7.645161,0.000000,2.133372,0,-0.067417,0
50,0.250000,0.250000,0.123894,452,56,0.227273,0.363636,39,0.572581,0.516377,0.931818,0.105088,2.914671,1.384761,0.296495,0.219257,0.355339,1.024209,0.402766,1.080645,7.629032,0.000000,2.542936,0,-0.123141,0
51,0.250000,0.250000,0.411504,452,186,0.863636,0.931818,156,0.459677,0.392685,0.977273,0.378319,3.049960,1.400138,0.328270,0.248848,0.411769,1.105266,0.384619,1.000000,7.709677,0.000000,2.873667,0,-0.863026,0
52,0.250000,0.250000,0.201327,452,91,0.636364,0.795455,70,0.594758,0.551207,0.977273,0.178097,2.940171,1.395459,0.301379,0.239081,0.366686,1.017438,0.383206,1.177419,7.661290,0.000000,2.655066,0,0.020570,0
53,0.250000,0.250000,0.134956,452,61,0.386364,0.568182,46,0.622984,0.576824,0.954545,0.118363,2.890294,1.353803,0.342446,0.178358,0.380928,1.169644,0.342349,1.096774,7.725806,0.000000,3.416525,0,0.092508,0
54,0.250000,0.250000,0.141593,452,64,0.454545,0.590909,46,0.616935,0.551184,0.954545,0.121681,2.780234,1.322818,0.284910,0.213614,0.334390,0.991012,0.376749,1.161290,7.629032,0.000000,2.630433,0,0.122045,0
55,0.250000,0.250000,0.053097,452,24,0.113636,0.181818,10,0.635081,0.602895,0.750000,0.037611,2.873573,1.346193,0.308522,0.207857,0.366334,1.075491,0.375795,1.096774,7.612903,0.000000,2.861908,0,-0.316202,0
56,0.250000,0.250000,0.351770,452,159,0.704545,0.772727,114,0.574597,0.512646,0.977273,0.301991,2.833916,1.326086,0.290783,0.230413,0.347854,1.000355,0.388691,1.064516,7.709677,0.000000,2.573650,0,-0.553341,0
57,0.250000,0.250000,0.092920,452,42,0.204545,0.318182,30,0.639113,0.622247,0.909091,0.079646,3.112949,1.377248,0.349483,0.265857,0.391263,1.050643,0.466437,1.161290,7.677419,0.000000,2.252487,0,0.082771,0
58,0.250000,0.250000,0.101770,452,46,0.318182,0.477273,32,0.625000,0.585349,0.909091,0.086283,2.871826,1.361590,0.239737,0.290613,0.300549,0.844216,0.468283,1.096774,7.725806,0.000000,1.802790,0,0.161102,0
59,0.250000,0.250000,0.329646,452,149,0.931818,0.954545,132,0.580645,0.536298,1.000000,0.310841,2.756667,1.304195,0.267733,0.225868,0.314676,0.970534,0.401562,1.177419,7.612903,0.000000,2.416900,0,-0.225476,0
60,0.250000,0.250000,0.165929,452,75,0.590909,0.704545,60,0.635081,0.598640,0.977273,0.149336,2.573785,1.262782,0.313252,0.130226,0.350726,1.052526,0.253666,1.161290,7.677419,0.000000,4.149260,0,0.197354,0
61,0.250000,0.250000,0.168142,452,76,0.522727,0.636364,57,0.633065,0.603820,0.977273,0.147124,2.557491,1.235709,0.259727,0.177366,0.317019,0.946004,0.331169,1.161290,7.596774,0.000000,2.856564,0,0.116290,0
62,0.250000,0.250000,0.172566,452,78,0.704545,0.772727,60,0.610887,0.559669,0.977273,0.152655,2.535688,1.211283,0.251207,0.172015,0.310665,0.910704,0.362842,1.096774,7.709677,0.000000,2.509915,0,0.236054,0
63,0.250000,0.250000,0.243363,452,110,0.704545,0.818182,94,0.618952,0.576199,0.977273,0.225664,2.530024,1.213049,0.264809,0.174594,0.319309,0.960969,0.318021,1.048387,7.677419,0.000000,3.021714,0,-0.031003,0
64,0.250000,0.250000,0.192478,452,87,0.704545,0.772727,66,0.608871,0.564320,0.954545,0.169248,2.732898,1.272589,0.296418,0.196968,0.358064,0.997869,0.359393,1.177419,7.645161,0.000000,2.776539,0,0.152376,0
65,0.250000,0.250000,0.092920,452,42,0.272727,0.477273,24,0.665323,0.635154,0.931818,0.073009,2.406350,1.197374,0.243313,0.152406,0.295135,0.900905,0.292895,1.112903,7.661290,0.000000,3.075863,0,0.203372,0
66,0.250000,0.250000,0.070796,452,32,0.159091,0.272727,20,0.671371,0.648835,0.863636,0.057522,2.446160,1.176149,0.254150,0.172688,0.311909,0.938643,0.296604,1.129032,7.645161,0.000000,3.164631,0,0.029106,0
67,0.250000,0.250000,0.296460,452,134,0.886364,0.909091,105,0.590726,0.527780,0.977273,0.264381,2.599212,1.209208,0.278568,0.203549,0.334801,0.984663,0.326920,1.145161,7.693548,0.000000,3.011942,0,-0.118025,0
68,0.250000,0.250000,0.190265,452,86,0.636364,0.727273,62,0.663306,0.625920,0.954545,0.163717,2.576213,1.211675,0.246034,0.211235,0.321060,0.863386,0.370362,1.064516,7.725806,0.000000,2.331191,0,0.201915,0
69,0.250000,0.250000,0.057522,452,26,0.113636,0.181818,12,0.683468,0.679685,0.886364,0.042035,2.411590,1.158911,0.238741,0.187504,0.286288,0.839130,0.330363,1.064516,7.693548,0.000000,2.540022,0,0.053299,0
70,0.250000,0.250000,0.152655,452,69,0.454545,0.681818,49,0.659274,0.642629,0.954545,0.130531,2.590633,1.219277,0.242672,0.214929,0.334527,0.878421,0.359623,1.161290,7.693548,0.000000,2.442619,0,0.162474,0
