attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.961847,0.938774,0.988764,0.011236,0.988764,0.988764,88,1,1,906,1,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.312249,0.304156,0.359551,0.640449,0.301887,0.328205,32,57,74,833,74,0.649598,0.629213,0.649598
pgd,legacy,0.005000,10,0.000833,0.036145,0.031907,0.022472,0.977528,0.020619,0.021505,2,87,95,812,95,0.925703,0.966292,0.925703
pgd,legacy,0.007500,10,0.001250,0.006024,0.004560,0.000000,1.000000,0.000000,0.000000,0,89,97,810,97,0.955823,0.988764,0.955823
pgd,legacy,0.010000,10,0.001667,0.002008,0.001686,0.000000,1.000000,0.000000,0.000000,0,89,97,810,97,0.959839,0.988764,0.959839
pgd,legacy,0.012500,10,0.002083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,90,817,90,0.961847,0.988764,0.961847
pgd,legacy,0.015000,10,0.002500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,89,818,89,0.962851,0.988764,0.961847
pgd,legacy,0.017500,10,0.002917,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,87,820,87,0.962851,0.988764,0.961847
pgd,legacy,0.020000,10,0.003333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,87,820,87,0.962851,0.988764,0.961847
pgd,legacy,0.025000,10,0.004167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,85,822,85,0.962851,0.988764,0.961847
pgd,legacy,0.030000,10,0.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,83,824,83,0.962851,0.988764,0.961847
pgd,legacy,0.035000,10,0.005833,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,85,822,85,0.962851,0.988764,0.961847
pgd,legacy,0.040000,10,0.006667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,84,823,84,0.962851,0.988764,0.961847
pgd,legacy,0.045000,10,0.007500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,81,826,81,0.962851,0.988764,0.961847
pgd,legacy,0.050000,10,0.008333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,81,826,81,0.963855,0.988764,0.961847
pgd,legacy,0.055000,10,0.009167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,80,827,80,0.963855,0.988764,0.961847
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,76,831,76,0.963855,0.988764,0.961847
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,76,831,76,0.970884,0.988764,0.961847
