epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.225483,0.571573,12.929243,0.068548,0.032357
2,0.665175,0.762349,1.072965,0.602823,0.505696
3,0.486060,0.824597,1.144582,0.608871,0.600934
4,0.323325,0.882056,2.459857,0.431452,0.503714
5,0.254803,0.911794,4.377626,0.175403,0.137983
6,0.309973,0.895665,0.958867,0.737903,0.622574
7,0.230916,0.914819,3.081423,0.375000,0.421147
8,0.182314,0.934476,0.658485,0.758065,0.748427
9,0.169583,0.942540,1.272018,0.608871,0.630035
10,0.139054,0.949597,2.325838,0.433468,0.389120
11,0.137036,0.950605,1.465903,0.580645,0.557962
12,0.108801,0.960181,2.361259,0.447581,0.467635
13,0.126768,0.956149,5.652763,0.316532,0.130071
14,0.130657,0.954637,2.335955,0.516129,0.370505
15,0.083236,0.974546,0.782073,0.758065,0.775830
16,0.066745,0.976815,0.683099,0.758065,0.734062
17,0.071602,0.974798,0.574623,0.854839,0.852006
18,0.080171,0.971522,2.520019,0.413306,0.403831
19,0.057594,0.982863,0.201448,0.915323,0.902137
20,0.062394,0.979335,0.120139,0.961694,0.943601
21,0.054875,0.981603,0.914088,0.776210,0.779665
22,0.050455,0.985383,0.875678,0.737903,0.725530
23,0.039078,0.986643,0.427461,0.870968,0.849577
24,0.063911,0.979083,0.490684,0.858871,0.849041
25,0.058514,0.982359,0.803812,0.772177,0.785078
26,0.047359,0.985887,0.097509,0.969758,0.947751
27,0.046201,0.985635,0.246401,0.919355,0.916624
28,0.027948,0.990423,1.594460,0.643145,0.652206
29,0.038003,0.986895,1.528661,0.667339,0.582594
30,0.070098,0.977571,1.136804,0.739919,0.736573
31,0.047538,0.984375,0.087803,0.961694,0.952717
32,0.083315,0.973538,0.248234,0.927419,0.910321
33,0.077695,0.977067,0.600654,0.824597,0.809055
34,0.069741,0.978075,0.558094,0.872984,0.861156
35,0.061055,0.976815,1.970305,0.560484,0.447197
36,0.069026,0.976815,0.700573,0.810484,0.765504
37,0.045632,0.985383,0.168109,0.951613,0.939625
38,0.028852,0.991683,0.164020,0.947581,0.939182
39,0.060654,0.980091,0.355889,0.889113,0.869209
40,0.061658,0.979335,0.278736,0.909274,0.901481
41,0.033221,0.989163,0.216868,0.945565,0.937608
42,0.012926,0.996724,0.246337,0.935484,0.937474
43,0.003813,0.998992,0.069751,0.981855,0.976731
44,0.010086,0.996976,0.134886,0.955645,0.945939
45,0.066665,0.978831,1.311862,0.743952,0.688882
46,0.042640,0.985131,3.566709,0.383065,0.353626
47,0.064020,0.980595,1.061370,0.737903,0.682242
48,0.046137,0.986643,0.941288,0.703629,0.674390
49,0.041679,0.989415,0.103395,0.965726,0.957408
50,0.029131,0.989415,0.600146,0.848790,0.826438
51,0.044469,0.986139,0.434517,0.862903,0.844878
52,0.025926,0.991683,0.373977,0.913306,0.900376
53,0.007934,0.997480,0.443989,0.895161,0.894899
54,0.017891,0.993952,1.721714,0.693548,0.602530
55,0.027456,0.990171,2.467335,0.431452,0.439241
56,0.053705,0.983871,1.825879,0.572581,0.498345
57,0.047667,0.982611,2.026768,0.491935,0.437256
58,0.047247,0.984879,0.166065,0.947581,0.938791
59,0.018432,0.993196,0.161172,0.949597,0.935307
60,0.032530,0.990171,0.395250,0.899194,0.876231
61,0.027792,0.990423,0.655067,0.828629,0.817216
62,0.040827,0.986895,0.732801,0.816532,0.797712
63,0.012183,0.995716,0.859820,0.822581,0.816257
