metric,value
run_name,resnet18_seed47
best_epoch,6
epochs_run,26
max_epochs,200
early_stopped,True
best_val_macro_f1,0.064976
best_val_accuracy,0.294355
best_val_loss,8582132.451613
best_train_accuracy,0.294355
best_train_loss,1.792537
test_loss,8652612.064000
test_accuracy,0.294000
test_macro_f1,0.064915
fall_recall,0.000000
missed_fall_rate,1.000000
fall_precision,0.000000
fall_f1,0.000000
elapsed_seconds,416.249382
