attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.984940,0.978194,0.988764,0.011236,0.977778,0.983240,88,1,2,905,2,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.415663,0.390016,0.415730,0.584270,0.480519,0.445783,37,52,40,867,40,0.569277,0.573034,0.569277
pgd,legacy,0.005000,10,0.000833,0.062249,0.049674,0.033708,0.966292,0.050847,0.040541,3,86,56,851,56,0.922691,0.955056,0.922691
pgd,legacy,0.007500,10,0.001250,0.011044,0.008827,0.011236,0.988764,0.016667,0.013423,1,88,59,848,59,0.973896,0.977528,0.973896
pgd,legacy,0.010000,10,0.001667,0.003012,0.002701,0.000000,1.000000,0.000000,0.000000,0,89,58,849,58,0.981928,0.988764,0.981928
pgd,legacy,0.012500,10,0.002083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,56,851,56,0.984940,0.988764,0.984940
pgd,legacy,0.015000,10,0.002500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,55,852,55,0.984940,0.988764,0.984940
pgd,legacy,0.017500,10,0.002917,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,51,856,51,0.984940,0.988764,0.984940
pgd,legacy,0.020000,10,0.003333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,47,860,47,0.984940,0.988764,0.984940
pgd,legacy,0.025000,10,0.004167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,45,862,45,0.984940,0.988764,0.984940
pgd,legacy,0.030000,10,0.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,43,864,43,0.984940,0.988764,0.984940
pgd,legacy,0.035000,10,0.005833,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,42,865,42,0.984940,0.988764,0.984940
pgd,legacy,0.040000,10,0.006667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,40,867,40,0.984940,0.988764,0.984940
pgd,legacy,0.045000,10,0.007500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,41,866,41,0.984940,0.988764,0.984940
pgd,legacy,0.050000,10,0.008333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,34,873,34,0.984940,0.988764,0.984940
pgd,legacy,0.055000,10,0.009167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,34,873,34,0.984940,0.988764,0.984940
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,35,872,35,0.984940,0.988764,0.984940
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,29,878,29,0.984940,0.988764,0.984940
