attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
fgsm,legacy,0.000000,n/a,n/a,0.961847,0.938774,0.988764,0.011236,0.988764,0.988764,88,1,1,906,1,0.000000,0.000000,0.000000
fgsm,legacy,0.002500,n/a,n/a,0.516064,0.497712,0.719101,0.280899,0.581818,0.643216,64,25,46,861,46,0.445783,0.269663,0.445783
fgsm,legacy,0.005000,n/a,n/a,0.255020,0.236853,0.337079,0.662921,0.306122,0.320856,30,59,68,839,68,0.706827,0.651685,0.706827
fgsm,legacy,0.007500,n/a,n/a,0.181727,0.155914,0.213483,0.786517,0.211111,0.212291,19,70,71,836,71,0.780120,0.775281,0.780120
fgsm,legacy,0.010000,n/a,n/a,0.171687,0.120680,0.123596,0.876404,0.146667,0.134146,11,78,64,843,64,0.793173,0.865169,0.790161
fgsm,legacy,0.012500,n/a,n/a,0.169679,0.100933,0.078652,0.921348,0.112903,0.092715,7,82,55,852,55,0.796185,0.910112,0.792169
fgsm,legacy,0.015000,n/a,n/a,0.169679,0.093601,0.078652,0.921348,0.122807,0.095890,7,82,50,857,50,0.797189,0.910112,0.792169
fgsm,legacy,0.017500,n/a,n/a,0.166667,0.085731,0.044944,0.955056,0.083333,0.058394,4,85,44,863,44,0.806225,0.943820,0.795181
fgsm,legacy,0.020000,n/a,n/a,0.167671,0.082801,0.033708,0.966292,0.081081,0.047619,3,86,34,873,34,0.808233,0.955056,0.794177
fgsm,legacy,0.025000,n/a,n/a,0.161647,0.070043,0.011236,0.988764,0.034483,0.016949,1,88,28,879,28,0.823293,0.977528,0.800201
fgsm,legacy,0.030000,n/a,n/a,0.164659,0.066641,0.011236,0.988764,0.034483,0.016949,1,88,28,879,28,0.826305,0.977528,0.797189
fgsm,legacy,0.035000,n/a,n/a,0.176707,0.066457,0.000000,1.000000,0.000000,0.000000,0,89,23,884,23,0.819277,0.988764,0.785141
fgsm,legacy,0.040000,n/a,n/a,0.183735,0.066032,0.000000,1.000000,0.000000,0.000000,0,89,19,888,19,0.814257,0.988764,0.778112
fgsm,legacy,0.045000,n/a,n/a,0.196787,0.068028,0.000000,1.000000,0.000000,0.000000,0,89,14,893,14,0.804217,0.988764,0.765060
fgsm,legacy,0.050000,n/a,n/a,0.198795,0.066507,0.000000,1.000000,0.000000,0.000000,0,89,11,896,11,0.802209,0.988764,0.763052
fgsm,legacy,0.055000,n/a,n/a,0.214859,0.068807,0.000000,1.000000,0.000000,0.000000,0,89,9,898,9,0.786145,0.988764,0.746988
fgsm,legacy,0.060000,n/a,n/a,0.222892,0.070701,0.000000,1.000000,0.000000,0.000000,0,89,7,900,7,0.779116,0.988764,0.738956
fgsm,legacy,0.075000,n/a,n/a,0.216867,0.065884,0.000000,1.000000,0.000000,0.000000,0,89,5,902,5,0.786145,0.988764,0.744980
