metric,value
run_name,resnet18_seed48
best_epoch,73
epochs_run,93
max_epochs,200
early_stopped,True
best_val_macro_f1,0.983351
best_val_accuracy,0.987903
best_val_loss,0.042562
best_train_accuracy,0.999244
best_train_loss,0.002395
test_loss,0.125456
test_accuracy,0.978000
test_macro_f1,0.964214
fall_recall,1.000000
missed_fall_rate,0.000000
fall_precision,0.957447
fall_f1,0.978261
elapsed_seconds,1478.345323
