epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.304561,0.532762,4.670234,0.090726,0.027656
2,0.618350,0.778226,1.150904,0.572581,0.583525
3,0.381795,0.864415,0.331168,0.875000,0.844820
4,0.332018,0.886341,0.542868,0.820565,0.816848
5,0.240993,0.914819,0.497986,0.828629,0.810848
6,0.218602,0.922127,0.517542,0.836694,0.809367
7,0.197407,0.927923,0.707468,0.788306,0.715567
8,0.174339,0.939264,0.688546,0.772177,0.743749
9,0.130349,0.955393,0.273674,0.919355,0.882362
10,0.153044,0.948841,2.409668,0.477823,0.428777
11,0.123068,0.960685,0.258429,0.911290,0.895486
12,0.100932,0.964970,0.300158,0.895161,0.892338
13,0.089550,0.970262,0.135555,0.951613,0.932662
14,0.051840,0.980847,0.266518,0.907258,0.884965
15,0.101259,0.965978,0.260917,0.911290,0.881599
16,0.106446,0.965978,0.263281,0.889113,0.860678
17,0.090203,0.968498,0.121741,0.957661,0.956360
18,0.090571,0.965222,0.624048,0.784274,0.753816
19,0.096675,0.965474,0.163243,0.953629,0.933238
20,0.058741,0.981351,0.211170,0.933468,0.903062
21,0.047307,0.985887,0.283608,0.929435,0.905166
22,0.046248,0.984879,0.554183,0.822581,0.813448
23,0.044773,0.985635,0.057806,0.977823,0.963754
24,0.023572,0.992692,0.063665,0.973790,0.965246
25,0.023939,0.992188,0.291184,0.903226,0.889238
26,0.019121,0.992944,0.091887,0.973790,0.968063
27,0.071270,0.977823,0.314973,0.879032,0.867411
28,0.054638,0.981855,0.205441,0.943548,0.934065
29,0.073267,0.974546,0.335383,0.901210,0.900840
30,0.040058,0.986139,0.104147,0.963710,0.952789
31,0.030691,0.989163,0.078903,0.977823,0.965029
32,0.028575,0.990927,0.146457,0.967742,0.949116
33,0.071576,0.977319,0.281253,0.933468,0.921684
34,0.057335,0.980595,0.563262,0.866935,0.845921
35,0.056102,0.982107,0.419319,0.889113,0.870155
36,0.042929,0.987147,1.235095,0.695565,0.597423
37,0.024378,0.992440,0.094057,0.967742,0.960263
38,0.069019,0.976310,3.971698,0.276210,0.289966
39,0.132715,0.959425,0.164572,0.941532,0.930773
40,0.039784,0.988155,0.068529,0.973790,0.960445
41,0.010855,0.996472,0.085107,0.971774,0.951195
42,0.011145,0.994960,0.055326,0.981855,0.969753
43,0.008849,0.998236,0.044096,0.981855,0.966661
44,0.003634,0.999496,0.024399,0.989919,0.985393
45,0.014661,0.995212,0.227085,0.949597,0.927112
46,0.052962,0.984627,0.187468,0.951613,0.925309
47,0.053048,0.983871,0.907387,0.808468,0.795283
48,0.051396,0.985887,0.273423,0.931452,0.937120
49,0.045482,0.987147,0.312231,0.897177,0.895307
50,0.023242,0.990927,0.075405,0.973790,0.959385
51,0.010179,0.997732,0.043976,0.981855,0.970900
52,0.021158,0.993196,0.093557,0.973790,0.961786
53,0.017456,0.995212,0.082942,0.971774,0.960641
54,0.026413,0.991683,1.976791,0.524194,0.503969
55,0.094145,0.970514,0.143044,0.951613,0.932473
56,0.029572,0.990927,0.166528,0.959677,0.945866
57,0.043626,0.988911,0.146440,0.953629,0.946138
58,0.019097,0.993196,0.062201,0.973790,0.964424
59,0.017497,0.993700,0.231212,0.937500,0.920040
60,0.033978,0.991431,0.171399,0.945565,0.921883
61,0.031094,0.990423,0.069350,0.971774,0.954936
62,0.017057,0.994960,0.147274,0.959677,0.952489
63,0.017828,0.994204,0.189204,0.957661,0.939260
64,0.023898,0.991683,0.232132,0.947581,0.946255
