attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.956827,0.947033,0.955056,0.044944,0.955056,0.955056,85,4,4,903,4,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.353414,0.301530,0.325843,0.674157,0.223077,0.264840,29,60,101,806,101,0.606426,0.629213,0.603414
pgd,legacy,0.005000,10,0.000833,0.092369,0.061763,0.022472,0.977528,0.012987,0.016461,2,87,152,755,152,0.867470,0.932584,0.864458
pgd,legacy,0.007500,10,0.001250,0.030120,0.017722,0.000000,1.000000,0.000000,0.000000,0,89,180,727,180,0.929719,0.955056,0.926707
pgd,legacy,0.010000,10,0.001667,0.009036,0.005470,0.000000,1.000000,0.000000,0.000000,0,89,193,714,193,0.950803,0.955056,0.947791
pgd,legacy,0.012500,10,0.002083,0.003012,0.001711,0.000000,1.000000,0.000000,0.000000,0,89,201,706,201,0.956827,0.955056,0.953815
pgd,legacy,0.015000,10,0.002500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,201,706,201,0.959839,0.955056,0.956827
pgd,legacy,0.017500,10,0.002917,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,201,706,201,0.959839,0.955056,0.956827
pgd,legacy,0.020000,10,0.003333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,208,699,208,0.959839,0.955056,0.956827
pgd,legacy,0.025000,10,0.004167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,209,698,209,0.959839,0.955056,0.956827
pgd,legacy,0.030000,10,0.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,213,694,213,0.959839,0.955056,0.956827
pgd,legacy,0.035000,10,0.005833,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,215,692,215,0.959839,0.955056,0.956827
pgd,legacy,0.040000,10,0.006667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,215,692,215,0.959839,0.955056,0.956827
pgd,legacy,0.045000,10,0.007500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,218,689,218,0.959839,0.955056,0.956827
pgd,legacy,0.050000,10,0.008333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,217,690,217,0.960843,0.955056,0.956827
pgd,legacy,0.055000,10,0.009167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,218,689,218,0.960843,0.955056,0.956827
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,217,690,217,0.960843,0.955056,0.956827
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,219,688,219,0.962851,0.955056,0.956827
