attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
fgsm,legacy,0.000000,n/a,n/a,0.841365,0.817222,0.865169,0.134831,0.927711,0.895349,77,12,6,901,6,0.000000,0.000000,0.000000
fgsm,legacy,0.002500,n/a,n/a,0.744980,0.729364,0.775281,0.224719,0.884615,0.826347,69,20,9,898,9,0.098394,0.089888,0.096386
fgsm,legacy,0.005000,n/a,n/a,0.614458,0.597945,0.617978,0.382022,0.733333,0.670732,55,34,20,887,20,0.233936,0.247191,0.226908
fgsm,legacy,0.007500,n/a,n/a,0.454819,0.430872,0.269663,0.730337,0.400000,0.322148,24,65,36,871,36,0.400602,0.595506,0.386546
fgsm,legacy,0.010000,n/a,n/a,0.321285,0.301352,0.123596,0.876404,0.171875,0.143791,11,78,53,854,53,0.537149,0.741573,0.520080
fgsm,legacy,0.012500,n/a,n/a,0.221888,0.201511,0.067416,0.932584,0.086957,0.075949,6,83,63,844,63,0.638554,0.797753,0.619478
fgsm,legacy,0.015000,n/a,n/a,0.158635,0.141860,0.022472,0.977528,0.028571,0.025157,2,87,68,839,68,0.706827,0.842697,0.682731
fgsm,legacy,0.017500,n/a,n/a,0.121486,0.107795,0.011236,0.988764,0.013699,0.012346,1,88,72,835,72,0.743976,0.853933,0.719880
fgsm,legacy,0.020000,n/a,n/a,0.089357,0.078654,0.000000,1.000000,0.000000,0.000000,0,89,76,831,76,0.779116,0.865169,0.752008
fgsm,legacy,0.025000,n/a,n/a,0.059237,0.052958,0.000000,1.000000,0.000000,0.000000,0,89,89,818,89,0.815261,0.865169,0.782129
fgsm,legacy,0.030000,n/a,n/a,0.034137,0.032960,0.000000,1.000000,0.000000,0.000000,0,89,86,821,86,0.847390,0.865169,0.807229
fgsm,legacy,0.035000,n/a,n/a,0.028112,0.027125,0.000000,1.000000,0.000000,0.000000,0,89,84,823,84,0.860442,0.865169,0.813253
fgsm,legacy,0.040000,n/a,n/a,0.027108,0.026331,0.000000,1.000000,0.000000,0.000000,0,89,77,830,77,0.863454,0.865169,0.814257
fgsm,legacy,0.045000,n/a,n/a,0.028112,0.027959,0.000000,1.000000,0.000000,0.000000,0,89,72,835,72,0.867470,0.865169,0.813253
fgsm,legacy,0.050000,n/a,n/a,0.035141,0.032590,0.000000,1.000000,0.000000,0.000000,0,89,58,849,58,0.867470,0.865169,0.806225
fgsm,legacy,0.055000,n/a,n/a,0.042169,0.036864,0.000000,1.000000,0.000000,0.000000,0,89,56,851,56,0.861446,0.865169,0.799197
fgsm,legacy,0.060000,n/a,n/a,0.044177,0.039493,0.000000,1.000000,0.000000,0.000000,0,89,55,852,55,0.864458,0.865169,0.797189
fgsm,legacy,0.075000,n/a,n/a,0.081325,0.062314,0.011236,0.988764,0.021277,0.014706,1,88,46,861,46,0.840361,0.853933,0.760040
