epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,2.266376,0.251764,1.815674,0.294355,0.064976
2,1.830506,0.282762,1.865606,0.243952,0.056031
3,1.839492,0.265877,1.874554,0.294355,0.064976
4,1.822729,0.283518,1.810317,0.294355,0.064976
5,1.820043,0.277722,1.853894,0.294355,0.064976
6,1.837811,0.276966,1.795756,0.310484,0.114024
7,1.793311,0.292843,1.761792,0.284274,0.076121
8,1.796383,0.288810,1.747240,0.320565,0.097639
9,1.769786,0.303427,1.699307,0.342742,0.129365
10,1.693375,0.338962,1.572004,0.409274,0.251543
11,1.553798,0.414567,1.482544,0.455645,0.305658
12,1.481081,0.436744,1.497552,0.407258,0.308655
13,1.427745,0.459929,1.474313,0.463710,0.398845
14,1.418220,0.472026,1.352972,0.479839,0.330163
15,1.307564,0.496724,1.255240,0.514113,0.382992
16,1.267863,0.520413,1.198750,0.542339,0.485589
17,1.130374,0.573841,1.107250,0.590726,0.557248
18,1.064164,0.598034,1.058481,0.588710,0.574238
19,0.992697,0.635333,1.146061,0.552419,0.469697
20,0.945381,0.645413,0.909099,0.659274,0.612336
21,0.878774,0.681956,1.242322,0.530242,0.503045
22,0.904573,0.660282,0.811081,0.705645,0.702609
23,0.801033,0.700605,0.745556,0.721774,0.709593
24,0.807333,0.698841,0.754889,0.691532,0.668965
25,0.946406,0.655998,0.820684,0.703629,0.659528
26,0.814900,0.694052,0.721192,0.756048,0.740397
27,1.070775,0.624748,1.834608,0.250000,0.129161
28,1.835104,0.285786,1.754668,0.294355,0.064976
29,1.691521,0.341230,1.653944,0.306452,0.130249
30,1.518481,0.412802,1.492962,0.397177,0.215062
31,1.344790,0.488911,1.149138,0.580645,0.575418
32,1.025034,0.615675,0.906556,0.665323,0.659295
33,0.816417,0.691784,0.795208,0.699597,0.681198
34,0.765183,0.720766,0.730616,0.711694,0.698881
35,0.686734,0.746724,0.760356,0.729839,0.727845
36,0.656060,0.758821,0.729254,0.725806,0.640856
37,0.649602,0.764113,0.673893,0.754032,0.735215
38,0.634203,0.763105,0.569179,0.800403,0.777143
39,0.583743,0.789062,0.612860,0.760081,0.749704
40,0.560611,0.805444,0.514564,0.826613,0.822929
41,0.582414,0.790575,0.479246,0.838710,0.822929
42,0.488663,0.821069,0.486184,0.838710,0.828259
43,0.505301,0.820817,0.517154,0.820565,0.808699
44,0.426184,0.847278,0.412952,0.856855,0.847113
45,0.428705,0.848034,0.481031,0.832661,0.832869
46,0.423316,0.850050,0.472137,0.804435,0.777804
47,0.640243,0.771925,0.429429,0.846774,0.844125
48,0.467848,0.829637,0.493168,0.814516,0.792530
49,0.531908,0.817288,0.514442,0.828629,0.780234
50,0.463047,0.836190,0.455741,0.846774,0.836633
51,0.827428,0.716734,0.452473,0.838710,0.818033
52,0.471591,0.824345,0.493520,0.808468,0.759619
53,0.450057,0.842994,0.424185,0.846774,0.837461
54,0.388993,0.865675,0.387848,0.866935,0.831638
55,0.370630,0.874748,0.449643,0.834677,0.810738
56,0.384459,0.866179,0.416728,0.846774,0.828753
57,0.369093,0.866179,0.353102,0.881048,0.854262
58,0.401881,0.850806,0.383908,0.860887,0.850348
59,0.297285,0.900958,0.378559,0.856855,0.828647
60,0.276772,0.902218,0.384877,0.854839,0.839132
61,0.308745,0.893649,0.289646,0.891129,0.875822
62,0.259286,0.901462,0.345595,0.864919,0.838123
63,0.278982,0.905494,0.488136,0.846774,0.808388
64,0.343755,0.873740,0.291923,0.883065,0.860683
65,0.239387,0.910030,0.243495,0.909274,0.889110
66,0.227110,0.921623,0.242785,0.909274,0.886252
67,0.222259,0.922883,0.357974,0.872984,0.846303
68,0.204682,0.927671,0.346113,0.889113,0.878618
69,0.197355,0.926411,0.216480,0.917339,0.900880
70,0.169558,0.944304,0.233815,0.917339,0.898227
71,0.160544,0.944052,0.463044,0.846774,0.826721
72,0.205765,0.923639,0.246985,0.913306,0.897713
73,0.156350,0.944304,0.297962,0.913306,0.889763
74,0.205752,0.928427,0.471943,0.858871,0.847409
75,0.160537,0.942036,0.187576,0.933468,0.924210
76,0.157061,0.942540,0.213078,0.933468,0.926195
77,0.345025,0.879032,0.405491,0.868952,0.861724
78,0.158869,0.946573,0.242841,0.897177,0.890894
79,0.124900,0.953377,0.210580,0.939516,0.926820
80,0.104522,0.964214,0.184782,0.945565,0.933597
81,0.112010,0.958417,0.361285,0.895161,0.902033
82,0.172274,0.935232,0.379556,0.897177,0.872558
83,0.223090,0.926411,0.300906,0.901210,0.893179
84,0.120381,0.958921,0.187166,0.933468,0.917895
85,0.126877,0.956653,0.279560,0.915323,0.910416
86,0.114695,0.961442,0.247957,0.925403,0.908271
87,0.102273,0.964718,0.197190,0.943548,0.932831
88,0.099732,0.964718,0.233956,0.931452,0.912994
89,0.176416,0.941532,0.533309,0.840726,0.831821
90,0.223467,0.917339,0.246606,0.913306,0.896901
91,0.100470,0.966986,0.211165,0.931452,0.911331
92,0.096263,0.967742,0.192854,0.937500,0.920680
93,0.068307,0.974294,0.221013,0.939516,0.921644
94,0.087754,0.970262,0.386345,0.893145,0.883838
95,0.156468,0.945060,0.189090,0.941532,0.928084
96,0.229833,0.923387,0.409086,0.870968,0.854497
97,0.145880,0.946069,0.124081,0.963710,0.950940
98,0.051141,0.982611,0.185594,0.933468,0.911404
99,0.061523,0.978579,0.269353,0.929435,0.916919
100,0.188038,0.936744,0.473902,0.870968,0.842818
101,0.150915,0.948841,0.156993,0.943548,0.939258
102,0.053739,0.982611,0.222543,0.923387,0.906033
103,0.056219,0.980091,0.138978,0.959677,0.947535
104,0.066368,0.978831,0.176210,0.931452,0.929118
105,0.120284,0.959173,0.161740,0.949597,0.949946
106,0.146777,0.946825,0.161429,0.945565,0.936983
107,0.080603,0.971774,0.227058,0.911290,0.905009
108,0.151709,0.942792,0.143054,0.951613,0.940632
109,0.051836,0.983871,0.131873,0.959677,0.950882
110,0.087496,0.971270,0.252333,0.927419,0.915679
111,0.077586,0.972026,0.149206,0.951613,0.946327
112,0.041727,0.988407,0.169321,0.951613,0.938466
113,0.052426,0.982107,0.177039,0.943548,0.930182
114,0.032585,0.990423,0.347734,0.913306,0.886614
115,0.122302,0.958669,0.148637,0.955645,0.946512
116,0.061516,0.978831,0.181159,0.949597,0.937800
117,0.018262,0.995716,0.118328,0.959677,0.950210
