epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.798111,0.298639,1.753078,0.348790,0.133086
2,1.598288,0.425907,1.388174,0.540323,0.351059
3,1.215167,0.561996,1.003620,0.620968,0.521337
4,0.879039,0.681704,0.721142,0.743952,0.712914
5,0.661653,0.767641,0.573748,0.788306,0.753087
6,0.524699,0.817792,0.374147,0.885081,0.865609
7,0.397020,0.868700,0.309687,0.903226,0.882009
8,0.343876,0.883065,0.250195,0.921371,0.912536
9,0.315628,0.894657,0.232025,0.929435,0.915563
10,0.225720,0.923135,0.237379,0.921371,0.911525
11,0.194290,0.934728,0.207681,0.919355,0.895833
12,0.149383,0.952369,0.160681,0.935484,0.911011
13,0.144379,0.953629,0.169780,0.937500,0.922064
14,0.107883,0.962702,0.178501,0.947581,0.941338
15,0.107959,0.964466,0.140141,0.951613,0.939472
16,0.069489,0.979587,0.104690,0.955645,0.943615
17,0.079477,0.979335,0.140255,0.951613,0.931141
18,0.086070,0.971774,0.176999,0.945565,0.931809
19,0.091566,0.971774,0.110955,0.961694,0.949803
20,0.054628,0.982107,0.109120,0.957661,0.945424
21,0.047671,0.984123,0.088977,0.965726,0.952647
22,0.033879,0.990171,0.079727,0.971774,0.962754
23,0.035937,0.989163,0.107624,0.957661,0.944365
24,0.041262,0.986643,0.117738,0.963710,0.953467
25,0.055587,0.984627,0.114144,0.955645,0.944387
26,0.033809,0.989919,0.091183,0.967742,0.956625
27,0.019978,0.996472,0.081219,0.969758,0.958350
28,0.009065,0.998740,0.076700,0.979839,0.970980
29,0.005709,0.999496,0.093139,0.973790,0.962660
30,0.004834,0.999748,0.078701,0.973790,0.964158
31,0.004318,0.999244,0.071719,0.979839,0.968624
32,0.016004,0.994204,0.223183,0.943548,0.927768
33,0.069792,0.978831,0.117023,0.959677,0.950580
34,0.127968,0.954889,0.191463,0.933468,0.915179
35,0.037520,0.989919,0.085949,0.963710,0.958185
36,0.009131,0.998236,0.085602,0.969758,0.952416
37,0.004402,1.000000,0.093504,0.973790,0.961978
38,0.002502,1.000000,0.065932,0.979839,0.969928
39,0.002350,1.000000,0.086452,0.979839,0.969717
40,0.002640,0.999496,0.085583,0.979839,0.970401
41,0.001618,1.000000,0.075329,0.975806,0.962487
42,0.001114,1.000000,0.078858,0.979839,0.970945
43,0.000985,1.000000,0.076651,0.975806,0.962487
44,0.000771,1.000000,0.080940,0.979839,0.970945
45,0.000759,1.000000,0.078460,0.979839,0.970945
46,0.000680,1.000000,0.078420,0.979839,0.970945
47,0.000639,1.000000,0.082368,0.981855,0.973410
48,0.000578,1.000000,0.080930,0.981855,0.973410
49,0.000509,1.000000,0.083092,0.979839,0.970945
50,0.000476,1.000000,0.080269,0.979839,0.970432
51,0.000465,1.000000,0.081965,0.975806,0.962487
52,0.000432,1.000000,0.080361,0.981855,0.973410
53,0.000394,1.000000,0.082693,0.981855,0.973410
54,0.000379,1.000000,0.084391,0.979839,0.970945
55,0.000364,1.000000,0.083453,0.981855,0.973410
56,0.000337,1.000000,0.086357,0.979839,0.970945
57,0.000313,1.000000,0.084206,0.979839,0.970945
58,0.000300,1.000000,0.086487,0.981855,0.973410
59,0.000287,1.000000,0.084285,0.981855,0.973410
60,0.000270,1.000000,0.085556,0.981855,0.973410
61,0.000254,1.000000,0.085410,0.979839,0.970945
62,0.000240,1.000000,0.085243,0.979839,0.970945
63,0.000232,1.000000,0.086051,0.981855,0.973410
64,0.000213,1.000000,0.086056,0.981855,0.973410
65,0.000205,1.000000,0.087006,0.979839,0.970945
66,0.000196,1.000000,0.083825,0.983871,0.975393
67,0.000187,1.000000,0.087046,0.981855,0.973410
68,0.000175,1.000000,0.087687,0.981855,0.973410
69,0.000171,1.000000,0.091356,0.979839,0.970945
70,0.000161,1.000000,0.088634,0.981855,0.973410
71,0.000155,1.000000,0.088374,0.979839,0.970432
72,0.000149,1.000000,0.093648,0.979839,0.970945
73,0.000145,1.000000,0.088109,0.981855,0.973410
74,0.000140,1.000000,0.088500,0.981855,0.973410
75,0.000134,1.000000,0.090185,0.981855,0.973410
76,0.000122,1.000000,0.090469,0.981855,0.973410
77,0.000117,1.000000,0.090898,0.981855,0.973410
78,0.000117,1.000000,0.091722,0.979839,0.970945
79,0.000108,1.000000,0.089949,0.981855,0.973410
80,0.000104,1.000000,0.091761,0.981855,0.973410
81,0.000101,1.000000,0.091054,0.983871,0.975393
82,0.000099,1.000000,0.091206,0.981855,0.973410
83,0.000091,1.000000,0.092263,0.981855,0.973410
84,0.000088,1.000000,0.091542,0.981855,0.973410
85,0.000084,1.000000,0.092613,0.981855,0.973410
86,0.000084,1.000000,0.093667,0.981855,0.973410
