epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.798366,0.280746,1.757632,0.354839,0.139793
2,1.734793,0.322581,1.685044,0.300403,0.074107
3,1.584421,0.401966,1.509485,0.473790,0.323579
4,1.475543,0.471774,1.419591,0.512097,0.368952
5,1.376978,0.506552,1.450575,0.459677,0.299887
6,1.397205,0.489919,1.313972,0.508065,0.384053
7,1.295337,0.534526,1.256524,0.544355,0.443433
8,1.231473,0.559980,1.313770,0.506048,0.424718
9,1.213803,0.565272,1.182913,0.566532,0.517305
10,1.147333,0.596522,1.162199,0.576613,0.476136
11,1.106923,0.614415,1.147419,0.600806,0.558692
12,1.080658,0.611391,1.102449,0.580645,0.523478
13,1.058985,0.622480,1.129495,0.622984,0.582005
14,0.979491,0.658770,0.910684,0.691532,0.653450
15,0.963766,0.655242,0.965226,0.657258,0.631173
16,0.931024,0.667339,0.850492,0.695565,0.665551
17,0.900216,0.671875,0.855906,0.689516,0.649196
18,0.869877,0.671875,0.989970,0.637097,0.600142
19,0.899876,0.664567,0.874080,0.683468,0.662539
20,0.892846,0.664819,0.884763,0.679435,0.644675
21,0.808814,0.690020,0.781600,0.705645,0.678916
22,0.884994,0.667843,0.811981,0.685484,0.659658
23,0.799799,0.693296,0.747187,0.717742,0.690791
24,0.764418,0.706905,0.820333,0.683468,0.658772
25,0.731489,0.713206,0.705972,0.733871,0.713210
26,0.726312,0.717742,0.811802,0.681452,0.664529
27,0.693579,0.730091,0.758598,0.689516,0.645790
28,0.712128,0.724294,0.700198,0.727823,0.689685
29,0.731759,0.725806,0.654349,0.735887,0.713860
30,0.784095,0.701361,0.781124,0.685484,0.659147
31,0.676053,0.749244,0.630979,0.764113,0.736580
32,0.626280,0.763861,0.732684,0.735887,0.702076
33,0.684172,0.745464,0.628881,0.758065,0.739457
34,0.603561,0.772681,0.657687,0.743952,0.713752
35,0.591080,0.784022,0.628648,0.782258,0.761479
36,0.632374,0.765121,0.601142,0.780242,0.765594
37,0.644779,0.757560,0.698969,0.741935,0.703902
38,0.559993,0.795111,0.546859,0.792339,0.769429
39,0.565360,0.789567,0.592414,0.768145,0.755885
40,0.598325,0.775958,0.652593,0.768145,0.751025
41,0.555785,0.791583,0.558974,0.810484,0.784372
42,0.664041,0.763357,0.541742,0.816532,0.792442
43,0.551332,0.799395,0.596297,0.766129,0.749586
44,0.543366,0.801915,0.635517,0.766129,0.740643
45,0.471873,0.834173,0.528615,0.800403,0.786240
46,0.515838,0.812500,0.629842,0.760081,0.747265
47,0.477941,0.823841,0.496796,0.816532,0.808149
48,0.436756,0.836190,0.461811,0.836694,0.803712
49,0.462129,0.833165,0.523307,0.824597,0.810733
50,0.512267,0.811240,0.542423,0.826613,0.807038
51,0.538382,0.804183,0.540971,0.780242,0.754686
52,0.422122,0.849798,0.501767,0.848790,0.841823
53,0.438816,0.841230,0.467088,0.856855,0.837147
54,0.432788,0.847278,0.442070,0.838710,0.819211
55,0.430139,0.849042,0.482034,0.820565,0.808452
56,0.402235,0.853075,0.525494,0.798387,0.793285
57,0.433479,0.848790,0.587722,0.790323,0.764252
58,0.447857,0.840474,0.468728,0.822581,0.807406
59,0.436313,0.840726,0.449679,0.832661,0.821179
60,0.411466,0.858871,0.426997,0.830645,0.813538
61,0.365326,0.867692,0.460352,0.834677,0.803258
62,0.374912,0.868448,0.477846,0.812500,0.803008
63,0.372927,0.865171,0.373832,0.838710,0.833196
64,0.347995,0.870464,0.614691,0.778226,0.795958
65,0.429074,0.847278,0.429232,0.846774,0.837602
66,0.381327,0.866683,0.358872,0.868952,0.852676
67,0.390502,0.862903,0.437747,0.836694,0.823405
68,0.338450,0.878276,0.411466,0.875000,0.855758
69,0.345369,0.875252,0.331087,0.875000,0.864931
70,0.289896,0.895413,0.370689,0.868952,0.853851
71,0.326335,0.883317,0.429571,0.848790,0.825196
72,0.372975,0.866179,0.543692,0.818548,0.813605
73,0.360694,0.870464,0.333744,0.877016,0.855589
74,0.423017,0.855343,0.405871,0.846774,0.813805
75,0.389573,0.866179,0.365731,0.868952,0.858421
76,0.308989,0.887349,0.306234,0.885081,0.868743
77,0.274965,0.899446,0.437389,0.842742,0.844651
78,0.285089,0.894909,0.387999,0.840726,0.835700
79,0.292027,0.895917,0.433447,0.850806,0.829728
80,0.338556,0.874244,0.389456,0.856855,0.860579
81,0.326947,0.887097,0.352538,0.860887,0.842669
82,0.253294,0.908266,0.439847,0.840726,0.836480
83,0.300937,0.889113,0.316839,0.889113,0.869507
84,0.266537,0.906250,0.278566,0.891129,0.876088
85,0.258308,0.905998,0.360478,0.868952,0.855361
86,0.281084,0.903730,0.287869,0.887097,0.867188
87,0.276869,0.905242,0.279772,0.897177,0.881536
88,0.252433,0.911290,0.341712,0.897177,0.884237
89,0.279648,0.899446,0.256788,0.911290,0.892868
90,0.253944,0.914315,0.245153,0.901210,0.896169
