attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.940763,0.928560,0.910112,0.089888,0.952941,0.931034,81,8,4,903,4,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.844378,0.826384,0.786517,0.213483,0.933333,0.853659,70,19,5,902,5,0.098394,0.123596,0.096386
pgd,legacy,0.005000,10,0.000833,0.716867,0.677040,0.584270,0.415730,0.800000,0.675325,52,37,13,894,13,0.227912,0.325843,0.223896
pgd,legacy,0.007500,10,0.001250,0.562249,0.506256,0.258427,0.741573,0.560976,0.353846,23,66,18,889,18,0.382530,0.651685,0.378514
pgd,legacy,0.010000,10,0.001667,0.411647,0.356997,0.078652,0.921348,0.184211,0.110236,7,82,31,876,31,0.533133,0.831461,0.529116
pgd,legacy,0.012500,10,0.002083,0.292169,0.250138,0.033708,0.966292,0.063830,0.044118,3,86,44,863,44,0.653614,0.876404,0.648594
pgd,legacy,0.015000,10,0.002500,0.196787,0.164349,0.000000,1.000000,0.000000,0.000000,0,89,60,847,60,0.748996,0.910112,0.743976
pgd,legacy,0.017500,10,0.002917,0.123494,0.099780,0.000000,1.000000,0.000000,0.000000,0,89,78,829,78,0.822289,0.910112,0.817269
pgd,legacy,0.020000,10,0.003333,0.090361,0.071428,0.000000,1.000000,0.000000,0.000000,0,89,82,825,82,0.855422,0.910112,0.850402
pgd,legacy,0.025000,10,0.004167,0.042169,0.029253,0.000000,1.000000,0.000000,0.000000,0,89,80,827,80,0.904618,0.910112,0.898594
pgd,legacy,0.030000,10,0.005000,0.021084,0.012339,0.000000,1.000000,0.000000,0.000000,0,89,78,829,78,0.927711,0.910112,0.919679
pgd,legacy,0.035000,10,0.005833,0.012048,0.007407,0.000000,1.000000,0.000000,0.000000,0,89,77,830,77,0.939759,0.910112,0.928715
pgd,legacy,0.040000,10,0.006667,0.007028,0.003613,0.000000,1.000000,0.000000,0.000000,0,89,75,832,75,0.943775,0.910112,0.933735
pgd,legacy,0.045000,10,0.007500,0.002008,0.001091,0.000000,1.000000,0.000000,0.000000,0,89,77,830,77,0.950803,0.910112,0.938755
pgd,legacy,0.050000,10,0.008333,0.001004,0.000500,0.000000,1.000000,0.000000,0.000000,0,89,78,829,78,0.953815,0.910112,0.939759
pgd,legacy,0.055000,10,0.009167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,78,829,78,0.952811,0.910112,0.940763
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,75,832,75,0.951807,0.910112,0.940763
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,66,841,66,0.953815,0.910112,0.940763
