epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.790690,0.297631,1.757995,0.346774,0.136154
2,1.724831,0.334173,1.740365,0.383065,0.148329
3,1.768548,0.313760,1.766633,0.294355,0.064976
4,1.752302,0.319556,1.723952,0.302419,0.102843
5,1.736083,0.306452,1.725036,0.328629,0.141875
6,1.741596,0.312752,1.757365,0.298387,0.071792
7,1.719462,0.338962,1.743146,0.294355,0.064976
8,1.698519,0.341230,1.623205,0.362903,0.143898
9,1.780404,0.301411,1.775323,0.294355,0.064976
10,1.764854,0.295111,1.741152,0.318548,0.094920
11,1.727521,0.328881,1.771287,0.300403,0.072193
12,1.768103,0.298891,1.713237,0.334677,0.130326
13,1.721074,0.346018,1.733189,0.294355,0.064976
14,1.715402,0.334425,1.689390,0.322581,0.120611
15,1.644028,0.366935,1.607054,0.336694,0.138221
16,1.594752,0.389617,1.584814,0.425403,0.216613
17,1.553203,0.407006,1.544319,0.455645,0.227633
18,1.528557,0.417339,1.546983,0.401210,0.201489
19,1.551843,0.411038,1.548953,0.419355,0.209361
20,1.539219,0.405494,1.516441,0.413306,0.209826
21,1.509466,0.423639,1.473138,0.433468,0.220432
22,1.493370,0.437248,1.467049,0.445565,0.224684
23,1.481956,0.440020,1.536856,0.447581,0.224465
24,1.447564,0.454889,1.436514,0.441532,0.236584
25,1.447319,0.455645,1.422275,0.463710,0.285284
26,1.404616,0.491431,1.375340,0.510081,0.318350
27,1.521323,0.445312,1.549653,0.455645,0.227930
28,1.505779,0.429688,1.465601,0.457661,0.247705
29,1.453681,0.461190,1.412455,0.457661,0.266235
30,1.432351,0.472278,1.385548,0.497984,0.299557
31,1.397348,0.480595,1.448467,0.481855,0.298101
32,1.388702,0.489667,1.373206,0.508065,0.332331
33,1.346229,0.513105,1.330429,0.522177,0.344555
34,1.305842,0.519153,1.323734,0.481855,0.310464
35,1.291436,0.524698,1.253843,0.530242,0.332659
36,1.254077,0.529486,1.257014,0.516129,0.347920
37,1.249005,0.532006,1.211324,0.524194,0.379729
38,1.226976,0.536290,1.244792,0.540323,0.400392
39,1.189048,0.567036,1.186739,0.530242,0.350040
40,1.180719,0.559476,1.214849,0.562500,0.427013
41,1.191800,0.550403,1.158135,0.548387,0.399705
42,1.153167,0.554940,1.105001,0.582661,0.428746
43,1.152152,0.565272,1.058795,0.604839,0.490388
44,1.101602,0.598790,1.052240,0.590726,0.467904
45,1.156064,0.554688,1.130909,0.558468,0.435812
46,1.127584,0.571825,1.135581,0.558468,0.390180
47,1.090267,0.589718,1.050476,0.602823,0.479245
48,1.077773,0.596018,1.017936,0.612903,0.479409
49,1.041932,0.612399,0.961540,0.629032,0.495303
50,1.099089,0.574849,1.050663,0.586694,0.451449
51,1.021327,0.614163,1.198420,0.532258,0.433390
52,1.034487,0.615927,0.972927,0.604839,0.489689
53,0.988562,0.630544,0.951726,0.651210,0.560579
54,0.946635,0.636845,0.884367,0.653226,0.542020
55,0.953669,0.641633,0.941834,0.633065,0.545938
56,0.949311,0.642641,0.872019,0.651210,0.528106
57,0.916871,0.650958,0.905633,0.649194,0.570992
58,0.904617,0.659778,0.855976,0.675403,0.621229
59,0.911919,0.653226,0.893298,0.671371,0.604676
60,0.867830,0.681956,0.801709,0.687500,0.630713
61,0.928814,0.653226,0.845267,0.681452,0.623049
62,0.888368,0.667843,0.908711,0.649194,0.556256
63,0.899577,0.662046,0.836166,0.679435,0.616087
64,0.859490,0.678679,0.818395,0.687500,0.609647
65,0.863257,0.682712,0.866054,0.655242,0.590659
66,0.862774,0.680696,0.797414,0.693548,0.647430
67,0.857001,0.680948,0.792502,0.709677,0.669293
68,0.821556,0.692540,0.747250,0.723790,0.666606
69,0.828255,0.695565,0.871508,0.657258,0.598144
70,0.812665,0.702117,0.763194,0.711694,0.659876
71,0.803238,0.705897,0.806479,0.687500,0.638558
72,0.784472,0.712954,0.798574,0.699597,0.666989
73,0.770276,0.713710,0.744772,0.715726,0.671506
74,0.743874,0.723538,0.810597,0.691532,0.642702
75,0.760277,0.721774,0.771730,0.707661,0.658717
76,0.750322,0.716734,0.753612,0.707661,0.662122
77,0.813993,0.686744,0.726506,0.719758,0.685455
78,0.733206,0.727571,0.737326,0.721774,0.702259
79,0.821958,0.706149,0.822531,0.689516,0.625062
80,0.726568,0.741179,0.702918,0.731855,0.700394
81,0.712906,0.742188,0.780320,0.711694,0.683997
82,0.717477,0.741431,0.793824,0.707661,0.671567
83,0.696337,0.744960,0.713411,0.752016,0.700198
84,0.685258,0.750000,0.719196,0.725806,0.701867
85,0.698107,0.746220,0.718264,0.741935,0.707798
86,0.670668,0.747732,0.695562,0.762097,0.730896
87,0.705973,0.743700,1.143328,0.598790,0.530825
88,0.792879,0.701109,0.671031,0.750000,0.700532
89,0.663744,0.761845,0.682125,0.739919,0.707408
90,0.684832,0.751764,0.676447,0.750000,0.717499
91,0.665566,0.764869,0.731258,0.745968,0.698199
92,0.662879,0.758821,0.756586,0.707661,0.660690
93,0.674153,0.751008,0.657024,0.770161,0.714547
94,0.695205,0.745464,0.686123,0.756048,0.716070
95,0.617690,0.776966,0.635333,0.768145,0.722864
96,0.640222,0.764617,0.616488,0.752016,0.716286
97,0.712202,0.748992,0.777268,0.721774,0.693970
98,0.714922,0.741431,0.735458,0.703629,0.678837
99,0.700548,0.746724,0.660870,0.747984,0.706956
100,0.611234,0.779234,0.591046,0.782258,0.735577
101,0.613592,0.784274,0.588409,0.774194,0.737360
102,0.589249,0.793095,0.614264,0.784274,0.732554
103,0.629784,0.772681,0.635017,0.780242,0.748025
104,0.592440,0.786794,0.649154,0.743952,0.712749
105,0.595220,0.789819,0.642913,0.739919,0.707317
106,0.601425,0.783770,0.582235,0.774194,0.736210
107,0.595562,0.787298,0.603603,0.788306,0.753757
108,0.563795,0.798891,0.613714,0.758065,0.717754
109,0.537774,0.814516,0.568320,0.810484,0.775597
110,0.615459,0.783518,0.568108,0.782258,0.748503
111,0.527802,0.820565,0.632468,0.766129,0.723772
112,0.534892,0.820817,0.523820,0.800403,0.762057
113,0.529849,0.809980,0.596412,0.760081,0.710118
114,0.537120,0.817288,0.610921,0.745968,0.700845
115,0.506618,0.827117,0.521620,0.808468,0.775295
116,0.513708,0.819304,0.485732,0.826613,0.797139
117,0.497579,0.828377,0.591418,0.798387,0.761819
118,0.504260,0.831653,0.536577,0.808468,0.778872
119,0.559173,0.813508,0.551086,0.802419,0.762131
120,0.525539,0.823841,0.544786,0.800403,0.769881
121,0.476321,0.834929,0.539881,0.820565,0.781872
122,0.477055,0.836442,0.596141,0.786290,0.753143
123,0.472992,0.836190,0.489448,0.834677,0.808493
124,0.468757,0.844758,0.541201,0.822581,0.798356
125,0.524112,0.814768,0.459664,0.840726,0.804472
126,0.495516,0.828125,0.639902,0.772177,0.732677
127,0.476008,0.838458,0.520514,0.796371,0.779551
128,0.423133,0.856351,0.456530,0.850806,0.822526
129,0.449879,0.850302,0.538061,0.786290,0.752753
130,0.483073,0.825353,0.485020,0.830645,0.801687
131,0.433333,0.850302,0.443064,0.846774,0.821059
132,0.426885,0.853075,0.460747,0.828629,0.789002
133,0.433512,0.849798,0.429360,0.850806,0.821285
134,0.415803,0.867188,0.538378,0.826613,0.806492
135,0.412971,0.864667,0.478696,0.834677,0.798887
136,0.442195,0.855343,0.499126,0.828629,0.806880
137,0.424046,0.853075,0.403031,0.856855,0.822938
138,0.413017,0.858871,0.473851,0.830645,0.799260
139,0.398517,0.864919,0.499839,0.826613,0.822217
140,0.418684,0.857107,0.474660,0.820565,0.790321
141,0.434756,0.844758,0.495029,0.824597,0.788942
142,0.402082,0.863659,0.481240,0.818548,0.791092
143,0.391202,0.867188,0.476858,0.826613,0.788849
144,0.423884,0.854083,0.519716,0.800403,0.783482
145,0.386164,0.866683,0.410639,0.862903,0.840933
146,0.357800,0.878780,0.446224,0.850806,0.833834
147,0.381306,0.865927,0.388419,0.850806,0.820945
148,0.362506,0.877016,0.495829,0.828629,0.794068
149,0.401058,0.861895,0.467955,0.822581,0.793916
150,0.422708,0.854587,0.372433,0.875000,0.852525
151,0.371615,0.873740,0.335279,0.895161,0.876343
152,0.359332,0.877520,0.400404,0.862903,0.841575
153,0.346129,0.881300,0.435474,0.850806,0.832348
154,0.417564,0.856099,0.374478,0.848790,0.823232
155,0.383058,0.870716,0.587167,0.792339,0.795993
156,0.350971,0.875000,0.381578,0.877016,0.864702
157,0.364674,0.876260,0.468614,0.840726,0.828742
158,0.356877,0.882308,0.355429,0.877016,0.846289
159,0.349359,0.877268,0.581261,0.816532,0.780867
160,0.446238,0.842742,0.370326,0.883065,0.861194
161,0.373019,0.868952,0.385116,0.872984,0.851511
162,0.346364,0.879284,0.367855,0.881048,0.863590
163,0.313393,0.890121,0.316485,0.885081,0.871103
164,0.448722,0.839970,0.437634,0.832661,0.800881
165,0.449731,0.845010,0.407312,0.860887,0.856310
166,0.357347,0.874748,0.493507,0.858871,0.841443
167,0.351445,0.879032,0.416980,0.864919,0.860349
168,0.337013,0.881804,0.394202,0.860887,0.841342
169,0.461240,0.836190,0.395784,0.872984,0.859747
170,0.357974,0.879788,0.359380,0.872984,0.856809
171,0.305138,0.897933,0.389926,0.858871,0.841954
