attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.857430,0.834725,0.887640,0.112360,0.887640,0.887640,79,10,10,897,10,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.771084,0.751590,0.876404,0.123596,0.857143,0.866667,78,11,13,894,13,0.091365,0.011236,0.086345
pgd,legacy,0.005000,10,0.000833,0.660643,0.632818,0.764045,0.235955,0.772727,0.768362,68,21,20,887,20,0.206827,0.123596,0.196787
pgd,legacy,0.007500,10,0.001250,0.528112,0.495664,0.494382,0.505618,0.611111,0.546584,44,45,28,879,28,0.341365,0.393258,0.329317
pgd,legacy,0.010000,10,0.001667,0.385542,0.349260,0.258427,0.741573,0.365079,0.302632,23,66,40,867,40,0.490964,0.629213,0.471888
pgd,legacy,0.012500,10,0.002083,0.270080,0.244751,0.089888,0.910112,0.115942,0.101266,8,81,61,846,61,0.611446,0.797753,0.587349
pgd,legacy,0.015000,10,0.002500,0.186747,0.162620,0.000000,1.000000,0.000000,0.000000,0,89,69,838,69,0.697791,0.887640,0.670683
pgd,legacy,0.017500,10,0.002917,0.140562,0.124591,0.000000,1.000000,0.000000,0.000000,0,89,78,829,78,0.748996,0.887640,0.716867
pgd,legacy,0.020000,10,0.003333,0.109438,0.097944,0.000000,1.000000,0.000000,0.000000,0,89,79,828,79,0.783133,0.887640,0.747992
pgd,legacy,0.025000,10,0.004167,0.056225,0.054716,0.000000,1.000000,0.000000,0.000000,0,89,94,813,94,0.845382,0.887640,0.801205
pgd,legacy,0.030000,10,0.005000,0.029116,0.030126,0.000000,1.000000,0.000000,0.000000,0,89,100,807,100,0.876506,0.887640,0.828313
pgd,legacy,0.035000,10,0.005833,0.017068,0.016984,0.000000,1.000000,0.000000,0.000000,0,89,101,806,101,0.895582,0.887640,0.840361
pgd,legacy,0.040000,10,0.006667,0.010040,0.009488,0.000000,1.000000,0.000000,0.000000,0,89,102,805,102,0.902610,0.887640,0.847390
pgd,legacy,0.045000,10,0.007500,0.006024,0.005501,0.000000,1.000000,0.000000,0.000000,0,89,103,804,103,0.908635,0.887640,0.851406
pgd,legacy,0.050000,10,0.008333,0.005020,0.004957,0.000000,1.000000,0.000000,0.000000,0,89,104,803,104,0.910643,0.887640,0.852410
pgd,legacy,0.055000,10,0.009167,0.003012,0.002806,0.000000,1.000000,0.000000,0.000000,0,89,106,801,106,0.911647,0.887640,0.854418
pgd,legacy,0.060000,10,0.010000,0.002008,0.001467,0.000000,1.000000,0.000000,0.000000,0,89,110,797,110,0.912651,0.887640,0.855422
pgd,legacy,0.075000,10,0.012500,0.002008,0.001446,0.000000,1.000000,0.000000,0.000000,0,89,110,797,110,0.915663,0.887640,0.855422
