epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.776065,0.291835,1.687094,0.318548,0.117263
2,1.691551,0.321321,1.643599,0.375000,0.144387
3,1.718798,0.325857,1.739860,0.326613,0.128770
4,1.675030,0.355091,1.641316,0.372984,0.145434
5,1.665234,0.347782,1.768069,0.294355,0.064976
6,1.696862,0.337450,1.697507,0.298387,0.073534
7,1.702459,0.334425,1.673696,0.352823,0.164837
8,1.678596,0.342742,1.896357,0.302419,0.106350
9,1.669955,0.358367,1.726654,0.302419,0.105854
10,1.637508,0.345262,1.640105,0.425403,0.217539
11,1.626932,0.376260,1.710849,0.358871,0.170206
12,1.673854,0.344758,1.964086,0.243952,0.056489
13,1.744030,0.309980,1.703420,0.344758,0.157438
14,1.702945,0.334425,1.655277,0.445565,0.222599
15,1.699874,0.341230,1.659532,0.350806,0.139029
16,1.669106,0.358367,1.679343,0.336694,0.118439
17,1.698377,0.333669,1.689474,0.308468,0.090321
18,1.623401,0.382308,1.589692,0.348790,0.151808
19,1.671021,0.357359,1.639375,0.401210,0.204634
20,1.621795,0.399194,1.653269,0.427419,0.205413
21,1.590883,0.405998,1.526852,0.487903,0.278993
22,1.530708,0.438256,1.494980,0.467742,0.235875
23,1.471229,0.465726,1.465932,0.443548,0.270575
24,1.669081,0.372732,1.766032,0.243952,0.066161
25,1.721114,0.340726,1.705071,0.330645,0.126589
26,1.654715,0.379032,1.658163,0.393145,0.152204
27,1.603949,0.393649,1.548017,0.381048,0.172863
28,1.682504,0.347530,1.644540,0.324597,0.123795
29,1.619817,0.368952,1.594818,0.423387,0.217579
30,1.573679,0.416079,1.550838,0.447581,0.222845
31,1.517835,0.421875,1.505414,0.439516,0.214079
32,1.488105,0.443548,1.478191,0.463710,0.240617
33,1.474182,0.448841,1.413713,0.489919,0.268756
34,1.429685,0.470262,1.434976,0.477823,0.275894
35,1.428075,0.472530,1.392097,0.506048,0.303879
36,1.414500,0.483619,1.351747,0.500000,0.311604
37,1.388609,0.493700,1.362026,0.502016,0.311850
38,1.345453,0.517137,1.410563,0.485887,0.295509
39,1.359146,0.501008,1.305021,0.516129,0.309206
40,1.363255,0.485887,1.334012,0.487903,0.308124
41,1.296354,0.521673,1.292770,0.518145,0.322186
42,1.259366,0.537046,1.279879,0.520161,0.318614
43,1.333576,0.502016,1.324887,0.504032,0.307065
44,1.272868,0.534778,1.230511,0.554435,0.397337
45,1.387194,0.491935,1.320447,0.512097,0.296625
46,1.311011,0.516129,1.311826,0.493952,0.293193
47,1.265886,0.525958,1.249843,0.532258,0.352330
48,1.220351,0.559476,1.219239,0.534274,0.389231
49,1.198038,0.559980,1.176682,0.572581,0.416150
50,1.182369,0.567036,1.145271,0.566532,0.422843
51,1.149888,0.583417,1.150068,0.558468,0.411684
52,1.169997,0.567288,1.202078,0.546371,0.356705
53,1.138234,0.583669,1.142351,0.574597,0.418608
54,1.108386,0.588962,1.127613,0.568548,0.421411
55,1.176526,0.577873,1.146113,0.562500,0.429398
56,1.113796,0.590726,1.144536,0.586694,0.470246
57,1.112557,0.591734,1.091410,0.576613,0.426394
58,1.164853,0.580897,1.219790,0.580645,0.458869
59,1.179858,0.573337,1.133891,0.570565,0.432338
60,1.108777,0.582157,1.131898,0.578629,0.428929
61,1.107093,0.587954,1.034379,0.596774,0.455331
62,1.718477,0.407258,1.582004,0.387097,0.152592
63,1.536741,0.418347,1.437573,0.449597,0.289437
64,1.437530,0.450857,1.383831,0.451613,0.295157
65,1.390246,0.480595,1.378064,0.455645,0.311313
66,1.363264,0.509073,1.330718,0.483871,0.342263
67,1.314341,0.517389,1.274259,0.526210,0.402091
68,1.265507,0.550655,1.218524,0.558468,0.426827
69,1.212971,0.559980,1.199653,0.568548,0.454641
70,1.191992,0.568296,1.206901,0.548387,0.443152
71,1.174605,0.568044,1.293664,0.512097,0.404836
72,1.169266,0.568296,1.176536,0.558468,0.411438
73,1.227351,0.550151,1.158236,0.572581,0.457231
74,1.141054,0.579385,1.115324,0.590726,0.494816
75,1.126452,0.595514,1.142929,0.554435,0.462883
76,1.088778,0.599294,1.068454,0.600806,0.469306
77,1.139448,0.577621,1.078507,0.604839,0.471949
78,1.101572,0.590222,1.077174,0.588710,0.486642
79,1.052994,0.614919,1.056536,0.606855,0.493889
80,1.059742,0.614163,1.108565,0.590726,0.452697
81,1.046186,0.610887,1.108040,0.594758,0.456534
82,1.041924,0.627772,1.033241,0.622984,0.517633
83,1.016433,0.634325,1.158961,0.580645,0.488872
84,1.029865,0.626512,1.081722,0.627016,0.538410
85,1.049695,0.621976,1.055272,0.594758,0.474486
86,1.017702,0.633065,1.004413,0.655242,0.535798
87,1.007690,0.633569,1.054873,0.639113,0.575861
88,0.975584,0.648942,0.947807,0.651210,0.537754
89,0.989157,0.643145,0.982635,0.620968,0.514604
90,0.996902,0.642389,0.969683,0.637097,0.565638
91,0.981276,0.643397,1.046827,0.602823,0.502184
92,0.969650,0.640121,0.924542,0.663306,0.581893
93,0.961341,0.649950,0.968659,0.637097,0.533455
94,0.948212,0.653982,0.918928,0.673387,0.557182
95,0.922256,0.662802,0.904214,0.677419,0.592094
96,0.916611,0.661794,0.919290,0.653226,0.544647
97,0.905560,0.675655,0.892735,0.673387,0.609827
98,0.905186,0.673387,0.929398,0.643145,0.550065
99,0.890725,0.669355,0.872313,0.667339,0.573224
100,0.902302,0.668599,0.877486,0.665323,0.591824
101,0.891601,0.668095,0.915720,0.661290,0.600764
102,0.921370,0.668851,0.871033,0.667339,0.576637
103,0.869675,0.677167,0.991205,0.612903,0.556724
104,0.860677,0.688004,0.838788,0.689516,0.598293
105,0.845230,0.695565,0.842496,0.681452,0.576937
106,0.856592,0.692036,0.792683,0.693548,0.602703
107,0.826955,0.692792,0.818327,0.675403,0.594929
108,0.835694,0.685484,0.807992,0.695565,0.624705
109,0.834985,0.691028,0.864980,0.689516,0.611825
110,0.826477,0.697077,0.782268,0.713710,0.634368
111,0.770122,0.719758,1.019789,0.612903,0.526820
112,0.796993,0.710433,0.800171,0.695565,0.600757
113,0.791852,0.711946,0.744628,0.715726,0.634103
114,0.795800,0.713206,0.792585,0.703629,0.641927
115,0.799266,0.707409,1.077486,0.556452,0.541494
116,0.775755,0.719758,0.730631,0.723790,0.663029
117,0.722779,0.738407,0.767204,0.685484,0.610008
118,0.771171,0.723286,0.744348,0.695565,0.615158
119,0.730922,0.728579,0.702187,0.739919,0.677364
120,0.736472,0.736139,0.703650,0.754032,0.691564
121,0.711476,0.744456,0.713491,0.723790,0.653923
122,0.723430,0.736391,0.823437,0.695565,0.630194
123,0.770349,0.719002,0.720854,0.735887,0.695024
124,0.739473,0.727571,0.704539,0.741935,0.684402
125,0.714156,0.741431,0.782038,0.701613,0.642030
126,0.709504,0.735887,0.780781,0.703629,0.675182
127,0.659651,0.763609,0.688398,0.752016,0.700422
128,0.652549,0.763357,0.650277,0.766129,0.718142
129,0.728684,0.730847,0.675438,0.741935,0.692622
130,0.720075,0.739163,0.693333,0.731855,0.687933
131,0.649740,0.767641,0.677753,0.735887,0.690370
132,0.659701,0.760837,0.629682,0.768145,0.728079
133,0.636898,0.769153,0.636529,0.774194,0.745840
134,0.683072,0.755040,0.604136,0.776210,0.743829
135,0.632743,0.773185,0.645800,0.764113,0.721836
136,0.682773,0.752016,0.627475,0.780242,0.745349
137,0.590968,0.789567,0.616950,0.772177,0.748482
138,0.670201,0.755796,0.587563,0.780242,0.732861
139,0.778806,0.714214,0.654346,0.770161,0.731023
140,0.626023,0.777974,0.599119,0.780242,0.740837
141,0.610951,0.785534,0.596001,0.762097,0.726824
142,0.562583,0.801915,0.593823,0.780242,0.736404
143,0.623413,0.775454,0.693383,0.758065,0.727887
144,0.636343,0.774698,0.699041,0.727823,0.694729
145,0.621578,0.777218,0.638856,0.745968,0.706503
146,0.548365,0.808216,0.611387,0.772177,0.752231
147,0.538543,0.814516,0.586676,0.772177,0.713552
148,0.540395,0.809224,0.558107,0.804435,0.765043
149,0.555901,0.799395,0.533129,0.790323,0.758058
150,0.550208,0.805192,0.538748,0.798387,0.770834
151,0.589731,0.797631,0.687200,0.756048,0.735647
152,0.554345,0.798891,0.596440,0.778226,0.756049
153,0.536312,0.811744,0.544317,0.800403,0.777199
154,0.505981,0.826361,0.517064,0.812500,0.778213
155,0.564736,0.792843,0.538542,0.794355,0.753611
156,0.511321,0.818296,0.527503,0.802419,0.763554
157,0.532947,0.813508,0.509409,0.816532,0.793929
158,0.505469,0.818296,0.594874,0.782258,0.745311
159,0.489322,0.826109,0.571923,0.784274,0.750598
160,0.576959,0.791835,0.545893,0.796371,0.761342
161,0.515269,0.815776,0.611586,0.780242,0.739859
162,0.528314,0.814012,0.501393,0.814516,0.780398
163,0.468533,0.836442,0.488364,0.830645,0.808385
164,0.492485,0.822833,0.585284,0.764113,0.717034
165,0.484231,0.826865,0.494011,0.810484,0.789595
166,0.457387,0.837954,0.550510,0.820565,0.783832
167,0.452423,0.839214,0.451697,0.846774,0.817192
168,0.493860,0.827873,0.517928,0.808468,0.775973
169,0.491268,0.822581,0.620155,0.786290,0.723395
170,0.521854,0.814516,0.497811,0.824597,0.799580
171,0.449534,0.841230,0.505401,0.814516,0.776667
172,0.537751,0.810736,0.477671,0.822581,0.789178
173,0.452219,0.841986,0.539419,0.794355,0.775572
174,0.481764,0.829385,0.537880,0.804435,0.782807
175,0.447950,0.835938,0.441540,0.840726,0.813202
176,0.448741,0.843498,0.477576,0.838710,0.818131
177,0.470514,0.828881,0.521212,0.796371,0.762544
178,0.459389,0.833417,0.445439,0.846774,0.819159
179,0.453414,0.836442,0.509046,0.814516,0.798334
180,0.414480,0.850050,0.419450,0.842742,0.820638
