attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.842369,0.804385,0.853933,0.146067,0.915663,0.883721,76,13,7,900,7,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.762048,0.715579,0.831461,0.168539,0.860465,0.845714,74,15,12,895,12,0.085341,0.022472,0.080321
pgd,legacy,0.005000,10,0.000833,0.645582,0.587457,0.685393,0.314607,0.762500,0.721893,61,28,19,888,19,0.208835,0.168539,0.196787
pgd,legacy,0.007500,10,0.001250,0.511044,0.450495,0.415730,0.584270,0.569231,0.480519,37,52,28,879,28,0.349398,0.438202,0.331325
pgd,legacy,0.010000,10,0.001667,0.387550,0.327355,0.179775,0.820225,0.271186,0.216216,16,73,43,864,43,0.474900,0.674157,0.454819
pgd,legacy,0.012500,10,0.002083,0.300201,0.242136,0.067416,0.932584,0.103448,0.081633,6,83,52,855,52,0.565261,0.786517,0.542169
pgd,legacy,0.015000,10,0.002500,0.217871,0.168788,0.011236,0.988764,0.013889,0.012422,1,88,71,836,71,0.648594,0.842697,0.624498
pgd,legacy,0.017500,10,0.002917,0.159639,0.128114,0.000000,1.000000,0.000000,0.000000,0,89,84,823,84,0.718876,0.853933,0.682731
pgd,legacy,0.020000,10,0.003333,0.120482,0.100313,0.000000,1.000000,0.000000,0.000000,0,89,88,819,88,0.765060,0.853933,0.721888
pgd,legacy,0.025000,10,0.004167,0.061245,0.056764,0.000000,1.000000,0.000000,0.000000,0,89,101,806,101,0.834337,0.853933,0.781124
pgd,legacy,0.030000,10,0.005000,0.030120,0.031183,0.000000,1.000000,0.000000,0.000000,0,89,110,797,110,0.872490,0.853933,0.812249
pgd,legacy,0.035000,10,0.005833,0.013052,0.013295,0.000000,1.000000,0.000000,0.000000,0,89,112,795,112,0.893574,0.853933,0.829317
pgd,legacy,0.040000,10,0.006667,0.007028,0.006377,0.000000,1.000000,0.000000,0.000000,0,89,115,792,115,0.898594,0.853933,0.835341
pgd,legacy,0.045000,10,0.007500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,117,790,117,0.907631,0.853933,0.842369
pgd,legacy,0.050000,10,0.008333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,116,791,116,0.908635,0.853933,0.842369
pgd,legacy,0.055000,10,0.009167,0.001004,0.000552,0.000000,1.000000,0.000000,0.000000,0,89,118,789,118,0.912651,0.853933,0.841365
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,117,790,117,0.917671,0.853933,0.842369
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,115,792,115,0.922691,0.853933,0.842369
