attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.842369,0.834532,0.910112,0.089888,0.880435,0.895028,81,8,11,896,11,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.804217,0.790631,0.887640,0.112360,0.877778,0.882682,79,10,11,896,11,0.039157,0.022472,0.038153
pgd,legacy,0.005000,10,0.000833,0.760040,0.739557,0.853933,0.146067,0.791667,0.821622,76,13,20,887,20,0.085341,0.056180,0.082329
pgd,legacy,0.007500,10,0.001250,0.710843,0.684527,0.786517,0.213483,0.760870,0.773481,70,19,22,885,22,0.135542,0.123596,0.131526
pgd,legacy,0.010000,10,0.001667,0.676707,0.646219,0.719101,0.280899,0.688172,0.703297,64,25,29,878,29,0.171687,0.191011,0.165663
pgd,legacy,0.012500,10,0.002083,0.636546,0.597887,0.640449,0.359551,0.612903,0.626374,57,32,36,871,36,0.212851,0.269663,0.205823
pgd,legacy,0.015000,10,0.002500,0.585341,0.545547,0.573034,0.426966,0.536842,0.554348,51,38,44,863,44,0.266064,0.337079,0.257028
pgd,legacy,0.017500,10,0.002917,0.535141,0.487292,0.415730,0.584270,0.420455,0.418079,37,52,51,856,51,0.318273,0.494382,0.307229
pgd,legacy,0.020000,10,0.003333,0.481928,0.437222,0.337079,0.662921,0.329670,0.333333,30,59,61,846,61,0.371486,0.573034,0.360442
pgd,legacy,0.025000,10,0.004167,0.376506,0.329926,0.202247,0.797753,0.176471,0.188482,18,71,84,823,84,0.480924,0.707865,0.465863
pgd,legacy,0.030000,10,0.005000,0.271084,0.230602,0.089888,0.910112,0.071429,0.079602,8,81,104,803,104,0.594378,0.820225,0.571285
pgd,legacy,0.035000,10,0.005833,0.179719,0.147142,0.011236,0.988764,0.008621,0.009756,1,88,115,792,115,0.691767,0.898876,0.662651
pgd,legacy,0.040000,10,0.006667,0.115462,0.097750,0.000000,1.000000,0.000000,0.000000,0,89,123,784,123,0.766064,0.910112,0.726908
pgd,legacy,0.045000,10,0.007500,0.078313,0.070708,0.000000,1.000000,0.000000,0.000000,0,89,126,781,126,0.812249,0.910112,0.764056
pgd,legacy,0.050000,10,0.008333,0.044177,0.043680,0.000000,1.000000,0.000000,0.000000,0,89,131,776,131,0.852410,0.910112,0.798193
pgd,legacy,0.055000,10,0.009167,0.024096,0.026011,0.000000,1.000000,0.000000,0.000000,0,89,133,774,133,0.877510,0.910112,0.818273
pgd,legacy,0.060000,10,0.010000,0.015060,0.018307,0.000000,1.000000,0.000000,0.000000,0,89,139,768,139,0.893574,0.910112,0.827309
pgd,legacy,0.075000,10,0.012500,0.006024,0.008568,0.000000,1.000000,0.000000,0.000000,0,89,138,769,138,0.918675,0.910112,0.836345
