attack,split,epsilon,pgd_steps,pgd_alpha,attack_accuracy,attack_macro_f1,fall_recall,missed_fall_rate,fall_precision,fall_f1,fall_true_positive,fall_false_negative,fall_false_positive,fall_true_negative,false_fall_alarm_count,prediction_change_rate,fall_recall_drop_vs_clean,accuracy_drop_vs_clean
pgd,legacy,0.000000,10,0.000000,0.976908,0.963155,0.966292,0.033708,1.000000,0.982857,86,3,0,907,0,0.000000,0.000000,0.000000
pgd,legacy,0.002500,10,0.000417,0.776104,0.755059,0.842697,0.157303,0.937500,0.887574,75,14,5,902,5,0.200803,0.123596,0.200803
pgd,legacy,0.005000,10,0.000833,0.325301,0.304568,0.213483,0.786517,0.387755,0.275362,19,70,30,877,30,0.651606,0.752809,0.651606
pgd,legacy,0.007500,10,0.001250,0.114458,0.091848,0.000000,1.000000,0.000000,0.000000,0,89,66,841,66,0.862450,0.966292,0.862450
pgd,legacy,0.010000,10,0.001667,0.044177,0.033414,0.000000,1.000000,0.000000,0.000000,0,89,85,822,85,0.933735,0.966292,0.932731
pgd,legacy,0.012500,10,0.002083,0.024096,0.018591,0.000000,1.000000,0.000000,0.000000,0,89,86,821,86,0.954819,0.966292,0.952811
pgd,legacy,0.015000,10,0.002500,0.009036,0.007073,0.000000,1.000000,0.000000,0.000000,0,89,88,819,88,0.969880,0.966292,0.967871
pgd,legacy,0.017500,10,0.002917,0.006024,0.005323,0.000000,1.000000,0.000000,0.000000,0,89,90,817,90,0.972892,0.966292,0.970884
pgd,legacy,0.020000,10,0.003333,0.004016,0.003546,0.000000,1.000000,0.000000,0.000000,0,89,90,817,90,0.974900,0.966292,0.972892
pgd,legacy,0.025000,10,0.004167,0.001004,0.000582,0.000000,1.000000,0.000000,0.000000,0,89,92,815,92,0.978916,0.966292,0.975904
pgd,legacy,0.030000,10,0.005000,0.001004,0.000582,0.000000,1.000000,0.000000,0.000000,0,89,93,814,93,0.978916,0.966292,0.975904
pgd,legacy,0.035000,10,0.005833,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,95,812,95,0.981928,0.966292,0.976908
pgd,legacy,0.040000,10,0.006667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,94,813,94,0.982932,0.966292,0.976908
pgd,legacy,0.045000,10,0.007500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,93,814,93,0.982932,0.966292,0.976908
pgd,legacy,0.050000,10,0.008333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,97,810,97,0.984940,0.966292,0.976908
pgd,legacy,0.055000,10,0.009167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,97,810,97,0.984940,0.966292,0.976908
pgd,legacy,0.060000,10,0.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,98,809,98,0.985944,0.966292,0.976908
pgd,legacy,0.075000,10,0.012500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,89,100,807,100,0.987952,0.966292,0.976908
